"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Vwa5a",5.73175109055023,17.6612320530953,52.2158899932593,2.36344621219594e-62,1.30602286985049e-60,132.185876160922
"Sorbs1",3.06011137132168,16.3012158788323,52.1556395565608,2.57933218568349e-62,1.37441557894278e-60,132.099182776537
"Strn",4.10740357471634,15.9651663541871,57.9936315851422,4.39212146768219e-62,2.25967076889029e-60,131.561488485275
"Fermt2",3.79631707830419,15.3444422842206,51.7452740986211,4.68997842965795e-62,2.33248260568322e-60,131.506081010197
"Txn",3.66548660546066,21.5168182127974,52.4641570055465,6.17619817860078e-62,2.87965240077261e-60,131.234816341156
"Clint1",4.4715471388679,15.9961228921644,64.5313507187752,6.07516921328665e-62,2.87965240077261e-60,131.182622961596
"Aak1",4.67360752992284,15.9454720462849,51.9124442924752,1.36137855528258e-61,6.15508122570183e-60,130.450987944905
"Arhgap1",5.98429687924713,15.5629316897005,59.2985015467445,7.83409643269431e-61,3.43778584634703e-59,128.699534050009
"Anxa2",5.32063807039202,17.8491538583952,49.4564021184032,1.43251813383517e-60,6.10662015909163e-59,128.110960402099
"Prph",7.20885968229637,18.5656555498572,49.0514196047684,2.66408685202095e-60,1.10252427128809e-58,127.494307046402
"Synm",6.28150464206413,17.5879685682701,49.034544704479,2.73414195962864e-60,1.10252427128809e-58,127.468504819059
"Anxa6",5.03577412019722,16.2092770680815,48.957880204965,3.0766630327967e-60,1.20799506445597e-58,127.351173684823
"Tln2",4.22453882283748,15.2619368020343,60.4580138197198,4.41554276193187e-60,1.68922815405189e-58,126.978210826629
"Plaa",4.18510397854729,14.8312195397937,52.0605347821377,5.85976760719015e-60,2.18569331748193e-58,126.725581060287
"Map1a",4.13164188278027,18.0449933957699,48.1167113528367,1.13629628120952e-59,4.12891821309803e-58,126.051957692167
"Rint1",4.16609534942275,15.3994353379284,59.5137956637348,1.24092078381501e-59,4.30570653360928e-58,125.962010730449
"Timm44",7.9608037327765,16.0542577922755,76.0098898398629,1.16229601173001e-59,4.12891821309803e-58,125.778389501478
"Crip2",6.15404681694296,18.1276195086667,55.4370939849772,1.76890109585916e-59,5.99818280686787e-58,125.590259396485
"Scyl1",5.02018639950768,14.6255485149131,57.5344316704787,2.61035766404554e-59,8.65478585501322e-58,125.23746331906
"Rtn4",5.07342430402567,17.9205005472827,47.3270059954153,3.95094316794619e-59,1.25421429927143e-57,124.812044275097
"Rab3gap2",4.46742258908527,15.0806275875459,74.577874845832,3.45449042250894e-59,1.12045645877899e-57,124.730575454577
"Tln1",3.72283140879447,15.0997400916308,46.9581135453689,7.11886184083531e-59,2.21277955552631e-57,124.225982419586
"Caskin1",4.4852524695476,15.092568992849,73.4609425062688,8.19564549926549e-59,2.49549042549063e-57,123.898037733334
"Pak2",3.46116417147992,15.2025225929199,55.9245823490383,1.72140785681078e-58,5.13668104472337e-57,123.376228029043
"Magi1",4.44682956193602,16.0765144193144,64.2684520214828,2.41752612297659e-58,7.07244897153151e-57,122.975901946146
"Bag3",6.88625910395844,15.5974594384784,51.6646326551387,5.60564988891165e-58,1.57804332721815e-56,122.20945180084
"Map1b",5.28558408240895,18.855154543221,45.7048143554196,5.43730721386634e-58,1.56008891597857e-56,122.201200338765
"Clasp2",3.70061125408712,15.7558809444069,70.0853926945571,1.20893421769932e-57,3.34024046816182e-56,121.296438290223
"Epn2",4.14938006055542,15.0689836083069,48.7586506875674,8.35275874815979e-57,2.26587564586444e-55,119.523722726725
"Picalm",4.87171946787849,15.6141809467799,55.0123974147925,3.84642391504644e-56,1.02479722879452e-54,118.02428996161
"Ciapin1",5.67292812931669,15.2580075919384,53.4455974566294,5.82555443038395e-56,1.52486442283033e-54,117.615326664321
"Afdn",4.08992492822372,14.1887433839485,52.9638374049247,1.04346125575502e-55,2.68421412687327e-54,117.024183355823
"Rtn1",4.45229726178279,17.6785777480326,49.6749428277859,1.17188047880229e-55,2.96346724470003e-54,116.915320137179
"Scyl2",3.70676309054249,14.6347376939732,51.6210800398915,1.37163386290768e-55,3.35341954053183e-54,116.766255228752
"Pebp1",3.82449939824569,17.0244973606034,43.0918924578636,1.39351214150787e-55,3.35341954053183e-54,116.679840446022
"Pex5l",5.35158695890233,15.2739707698033,68.5269490134858,1.38476110726337e-55,3.35341954053183e-54,116.545150389559
"Cep170",5.55958619439413,16.0180223961246,59.1460419970704,1.78216665848473e-55,4.22062326104637e-54,116.488164071586
"Epb41l3",5.23367472820553,18.254897840118,41.9614762592871,3.25792285536037e-55,7.59503265655887e-54,115.821652941361
"Psmc3",5.07358473986674,16.4111523379688,45.1898325050176,4.93781473198558e-55,1.13341839694192e-53,115.456399192458
"Sptbn1",3.35772393570918,15.4742939691028,41.66717445902,5.5065184248731e-55,1.24480689241071e-53,115.297489116124
"Dync1li2",4.38650520827839,15.7278440918488,45.7543953535579,6.99880790932101e-55,1.5585405075682e-53,115.117606282819
"Fhl1",4.74897439956649,15.5662391113799,41.4239867198142,8.51805332399849e-55,1.86896111167731e-53,114.861729618194
"Tpd52l2",4.83049391222011,15.7235269956275,41.3198759095486,1.02745394332563e-54,2.22168301948093e-53,114.674442659757
"Ank3",4.3643994342173,15.1704346318239,41.1328664737786,1.4404192535353e-54,3.07015075182096e-53,114.336913687226
"Sugt1",5.03761351311773,15.3046628050481,61.5919564491673,1.92954306237247e-54,4.05475809726722e-53,114.110988343979
"Washc2",3.65096268230586,15.2729236118161,48.5351401237991,2.04587768504581e-54,4.23951320290049e-53,114.079923344522
"Ehbp1",3.92089298805852,14.9421087194937,61.4698226514405,2.16063845836609e-54,4.41598983545509e-53,114.000206956477
"NARS1",3.95232005073213,14.6351592387715,50.4874016344419,2.266735937489e-54,4.5702297550454e-53,113.988076416951
"Smap1",5.57210770764556,16.8400303978436,58.1240235107011,2.35351749229928e-54,4.62032644540858e-53,113.941022101867
"Vcl",3.25917644497547,14.6077499849665,40.8707796529451,2.31819030753208e-54,4.61165325178382e-53,113.861452245324
"Oxr1",5.06229197490337,15.1138547307628,61.2335485442263,2.69086218997423e-54,5.21398232135266e-53,113.785241754998
"Chmp2b",5.90662708136253,15.3858712609773,57.9401086951542,2.83577865076534e-54,5.42433557300242e-53,113.709763883099
"Stx7",4.73173991524359,15.4130758117269,61.1256792382072,2.97524660093692e-54,5.6190733273391e-53,113.686813316838
"Prune1",5.01461021007099,16.3197599324644,47.9954221350086,4.27740188191522e-54,7.97735450977189e-53,113.346854341735
"Pacsin1",5.66629434120452,16.2232206534416,62.1742775672811,5.75170774805977e-54,1.05945036544508e-52,113.024607048213
"Reps1",3.54633095157162,14.3227772819369,48.6554178156108,6.47138890176618e-54,1.17747710261404e-52,112.941667674245
"Cct8",2.95964361971133,17.9848682752648,40.2875336114113,6.75180246847748e-54,1.2136975039721e-52,112.793050549624
"Atp6v1a",3.64400828853242,15.3184768949238,41.3742175145637,8.43136890330482e-54,1.49757171472986e-52,112.594208533651
"Asap1",4.74106406678328,15.5445649404568,59.6969810000364,1.14435358949749e-53,2.00867712415324e-52,112.365842005772
"Ckap5",3.88640501943554,14.1075811488514,50.1035863906688,1.43744112036676e-53,2.49379319952001e-52,112.159629698864
"Mink1",4.56485856569434,14.6200124584242,59.3235218476508,1.63577910403947e-53,2.80526715313435e-52,112.015129485467
"Dnm1l",4.53681359835482,16.4332558659324,48.475165084991,3.07931884759497e-53,5.17554456846658e-52,111.397850166041
"Atp2b4",3.12051228587097,14.9528489690295,41.2663008551481,3.08728865009065e-53,5.17554456846658e-52,111.309101864716
"Dctn4",3.75723011452801,16.3074543918128,42.9742847322854,5.40647054390249e-53,8.96272672389168e-52,110.783538096635
"Klc2",5.7635772947423,15.6761164841858,59.7014082845574,5.58358551241487e-53,9.15462591705823e-52,110.774080470074
"Nck1",4.14227013734379,15.6100969070945,49.0077817947075,5.81528134874151e-53,9.43086931774167e-52,110.772257668402
"Nefl",3.29073827470616,17.8825797527872,45.2080054135144,6.36018803407756e-53,1.02036565019825e-51,110.652188463843
"Dync1li1",5.04670652580323,15.5940611047908,47.3775020464831,1.33489085917416e-52,2.09648122303983e-51,109.939791132353
"Snap29",5.65008558718718,15.2812059091775,58.8100909165736,1.29555495366372e-52,2.05634892645347e-51,109.921069641296
"Klc1",5.95455975961073,15.2329932013323,62.2985661476958,1.37673640320193e-52,2.139677826643e-51,109.776548748366
"Phaf1",4.05426492468123,14.7891980920528,58.420576662107,1.87883673162849e-52,2.8899220655564e-51,109.584601813722
"Srcin1",2.99565041612191,14.9897509433955,58.3835789593777,1.94660029723733e-52,2.93366428634151e-51,109.571686517524
"Dctn2",5.68966271247855,15.7051692784436,43.6611548293502,1.94542696225019e-52,2.93366428634151e-51,109.527586150771
"Amph",4.29823934179171,16.3496787271319,56.6013521599308,2.36663463756471e-52,3.53101887924654e-51,109.387708866681
"Map6",2.53169799245727,18.6156124270341,38.2212196307941,3.34838870423581e-52,4.94633262051469e-51,108.888596251757
"Ehd3",5.08888890904769,15.0724614077661,55.7870516365379,5.39186321927992e-52,7.88692149329965e-51,108.576438333506
"Sh3gl1",4.57452634479147,14.4725728102904,38.6058200405311,1.2733935855069e-51,1.84456624230708e-50,107.582288315907
"Ampd2",4.11901100157514,16.1608802704879,53.5970700465516,5.23644472686119e-51,7.51228416584316e-50,106.333054491406
"Niban2",3.74606881493044,14.6306832354866,39.490788809074,6.20622920293652e-51,8.81875616264884e-50,106.031448488806
"Synj1",4.04062682935946,16.1404299011271,48.3397280560663,7.66421051981243e-51,1.07877378260001e-49,105.942502747492
"Rabl6",4.32438512431199,14.6979288513261,46.2646549254318,7.98269636915735e-51,1.11310121334418e-49,105.886135350007
"Arfgap1",3.79599662409746,15.1219172951254,46.0436918132105,1.07421974162896e-50,1.48401468010223e-49,105.590603158719
"Gmds",4.67338452684968,15.1538780007566,42.4941607124713,1.27100748799971e-50,1.73976437806933e-49,105.379789639911
"Hdlbp",4.08554000862403,14.6484852212913,37.2154527087208,1.79197665538072e-50,2.43057197257093e-49,104.931161931802
"Enah",4.96738875866541,15.8136836559726,51.6482707241124,4.27339124961106e-50,5.69276762894617e-49,104.256939163409
"Ppp3ca",4.61391718549448,16.3470193452218,35.8906167067973,3.45949283352963e-50,4.65005703389749e-49,104.244680578678
"Spr",5.27722005942119,14.236746164981,44.9605061078246,4.69615084970683e-50,6.20058147589609e-49,104.110844874272
"Grk2",4.72647857614789,15.8571234562812,51.4799549796712,5.14114340132503e-50,6.72858417085696e-49,104.07392398173
"Gak",4.29147825556438,14.2025086738052,51.4034793925562,5.59270489418645e-50,7.25592669750103e-49,103.990570000919
"Vipas39",4.88024207109501,14.7234265132731,52.6417099112523,6.30100532371814e-50,8.03512815639954e-49,103.874162060534
"Tppp3",4.75650079895557,19.3676332495361,35.6417042948534,5.76727074518746e-50,7.41790340674111e-49,103.732604364612
"G6pdx",4.02207403279594,14.9430913976927,38.6312722651799,8.33573571441897e-50,1.04511913327001e-48,103.447680092998
"Hnrnpk",3.10395161230622,16.7244510239075,35.468202559258,8.25082989880931e-50,1.04324052618843e-48,103.373752772359
"Wdr44",4.88940033102157,14.8289620245739,50.833817807949,1.0510463965199e-49,1.30680101967308e-48,103.365709339224
"Septin4",3.60653220005145,14.8606738494139,50.3632103789568,1.77911384094918e-49,2.19375028983155e-48,102.844160174801
"Hs1bp3",4.29212416937158,14.6836316120389,41.4930100158534,1.93752250491154e-49,2.36949473551477e-48,102.672021955918
"Dock7",3.82748417234625,14.8009831362466,43.9073024003159,2.03572915823765e-49,2.46935601958583e-48,102.656517765319
"Pclo",4.02462421660132,14.7991312383716,63.2930691034799,2.75004040213668e-49,3.30891958063543e-48,102.356594753011
"Rab11fip5",3.8898366067215,14.4368685005325,41.6366531069898,5.0270475104734e-49,6.00028390850105e-48,101.732748582044
"Ran",2.48755922561106,15.2637795245463,34.9850404008109,5.81475486852388e-49,6.88540814590288e-48,101.430937202587
"Tigar",5.9751279794072,15.8322417465089,42.1966848571624,7.11306977385967e-49,8.35645677369971e-48,101.39528244994
"Sec22b",3.59309375640844,15.8704987955472,34.4036391233511,7.68692108017103e-49,8.96006738407436e-48,101.1367110747
"Pcmt1",5.31654927548743,15.984666588283,40.1844788211353,1.52115320954791e-48,1.75934929352363e-47,100.612728251208
"Vcpip1",3.64294663912811,14.2721219228676,48.3537402272115,1.77733641727106e-48,2.02426407218963e-47,100.560751773459
"Wdr7",3.61716253193546,14.3955285090563,48.2703597063895,1.95927918120311e-48,2.1979282243271e-47,100.46396599449
"Ap3s1",5.00738316902809,15.3280854629875,44.0254300968616,2.11620344329823e-48,2.3562504010455e-47,100.348345032811
"Coro1c",2.52938253744464,15.3202866543572,35.8742414920654,1.79130604360215e-48,2.02471864928364e-47,100.347105008939
"Upf1",2.64055305487514,15.9689868956269,34.0296128823786,1.70829515725193e-48,1.96059721124606e-47,100.336005519746
"Gsk3b",4.80124706433074,15.0133309556507,48.0570593767753,2.51589351318744e-48,2.73993658516471e-47,100.215612334293
"Birc6",2.59938869900433,15.2256413443832,39.9032568037343,2.38787796404967e-48,2.63904734989785e-47,100.161850647363
"Arhgdia",4.35667694355673,15.3907770854637,36.2377394747138,2.41210094783238e-48,2.64621662806317e-47,100.06377331101
"Ablim1",5.75507698801758,15.0201380813946,41.2684672134328,2.85965957002255e-48,3.0475800560526e-47,100.007890715067
"Eif4h",3.3049248926913,15.2242895075768,39.8018943141553,2.81132661009656e-48,3.01762539731227e-47,99.9986001669046
"Dctn1",3.4852116095767,13.7258400967859,40.5048438891619,2.88557557830021e-48,3.05338919349213e-47,99.9866796837759
"Usp5",4.00887542043621,15.9178778402178,35.6720929232968,2.65852508331117e-48,2.87428943789875e-47,99.95143781152
"Eml1",4.52784348527288,15.3384109833964,47.7331669006982,3.68530636193412e-48,3.84508887552847e-47,99.8363844287436
"Kif5b",3.45336313263112,13.9463159187401,37.6035598488999,4.3326875092654e-48,4.46155082880069e-47,99.5218406653974
"Ist1",4.65203260813562,15.5857713526881,34.936916485625,4.33595757490683e-48,4.46155082880069e-47,99.446233182338
"Cep170b",4.75756215783973,14.9089490267531,72.9074209543263,3.1070540902701e-48,3.26459486104436e-47,99.4424569732807
"Dpysl3",4.82139342640292,15.9720648319164,33.567483903985,4.63131456266003e-48,4.7328228270471e-47,99.3357927260533
"Smap2",4.75379627639727,15.1617442711577,51.0466480605063,6.36935167776331e-48,6.46467530831487e-47,99.2991735716628
"Nudc",3.61266139578415,15.6058204099642,40.5875108401423,8.08503959432948e-48,8.15059396941864e-47,98.9709339871216
"Nsf",2.97403544544665,16.2447185974484,46.8608702273005,1.04310529776883e-47,1.04450543910812e-46,98.8021930893641
"Pacs2",4.8396013167678,14.6779655392864,45.7504179878956,1.07041241506775e-47,1.06470354885406e-46,98.7667301144243
"Nudt5",5.30356652071167,15.0696394022212,41.0448064545104,1.3031833500849e-47,1.27917734100439e-46,98.5079670314742
"Rheb",4.48616831710772,15.8290462947849,33.1190293721567,1.23319571179526e-47,1.21849536556194e-46,98.3534247010754
"Lrsam1",5.31501408657061,15.4418550724062,52.9894252700982,1.73370883209764e-47,1.68632860608207e-46,98.1909976833814
"Efhd2",2.99091557676145,15.6662644879575,34.2548798051276,1.74058046472278e-47,1.68632860608207e-46,98.0526651248286
"Ykt6",4.6694847830962,14.6478985834498,47.2549900181383,2.54591652380894e-47,2.4506499700148e-46,97.9170339208637
"Nsfl1c",3.6169332888296,13.6858526944481,40.4710299578473,3.098330324702e-47,2.96327490029192e-46,97.6426413358571
"Dclk1",4.7389127350551,14.9149909113862,44.7200243723692,3.94190605947754e-47,3.69894581178647e-46,97.4684902155678
"Bcas3",3.49320119310238,14.8361987165247,38.2150949496563,3.81055164502839e-47,3.5983183888496e-46,97.3904949662072
"Nefm",4.78820635733299,19.5454254030982,32.6776631978713,3.27004246530188e-47,3.10758175683466e-46,97.3750392591803
"Pcyt2",3.72406243120664,14.8607933923169,46.6683165468422,5.08915180262832e-47,4.74563405595091e-46,97.235411183071
"Nebl",3.22236836058246,15.7891993075265,46.5510337480168,5.8507267762637e-47,5.42191574545679e-46,97.096717769739
"Mpp1",4.64003112692905,14.8738964071658,39.2377183563496,6.65989685745298e-47,6.09605282903058e-46,96.8622780514781
"Avil",6.81168219018085,17.0311996978889,33.2069111208708,6.20355810822621e-47,5.7134004305392e-46,96.7626942443197
"Dnm3",3.22003946303176,14.8203422650297,47.1070495515002,1.19238656118239e-46,1.07820651471766e-45,96.3981760853404
"Wipi2",3.44530277953578,15.937949774469,38.8929919776457,1.15346495347312e-46,1.04937177474506e-45,96.3127224814526
"Esyt1",5.59275515546661,15.0182383989778,41.1261736568277,1.24668895765353e-46,1.12051802699944e-45,96.2693944202157
"Flot2",4.2720859861841,15.7114683150575,44.4968793153485,1.92407211591573e-46,1.70875928389659e-45,95.9006601762239
"Cnn3",5.39984286681238,16.2678232406973,34.0962636726249,1.59797950791423e-46,1.42765594359763e-45,95.8599163297854
"Hspa12a",3.30490413516744,14.9246613288014,44.4314798002668,2.08996549521875e-46,1.84510563246531e-45,95.8182475919779
"Atg2b",3.10889969866281,14.6964007902516,44.3227380294364,2.39867449539324e-46,2.10518961595689e-45,95.6809536753787
"Git1",3.39887411837023,14.3055057007957,39.1362099039991,2.42986963427689e-46,2.12009678031644e-45,95.5826786051513
"Hcfc1",3.0125697763364,14.9091504957469,37.0540872802765,2.73432621298126e-46,2.371869017307e-45,95.4170560422501
"Rnf214",3.70608934749879,15.3838030787605,43.8901260596261,4.16278476539255e-46,3.57701360239335e-45,95.1314596858496
"Gabbr1",4.48573114338541,15.3566430330743,43.8260987627896,4.51862527840549e-46,3.8305618837392e-45,95.049683027805
"Mon2",3.02114029861099,13.6622348181831,36.8094463176263,4.17158422799224e-46,3.57701360239335e-45,94.9938788632118
"Arhgef7",3.39246391876407,14.1210216700425,37.3974323743372,4.45676472737513e-46,3.79971027042497e-45,94.9475319151077
"Ppid",4.75520524156957,15.3796617776945,42.452260635398,7.69752471555778e-46,6.45208251438888e-45,94.5033839229504
"Fam114a2",5.09931859468402,15.3003539119343,44.4386685747031,7.6479367908985e-46,6.44673541922065e-45,94.4874829842214
"Numb",4.25548130206483,15.9642235253733,45.466379415974,8.21713108100415e-46,6.81108865158788e-45,94.4780226180508
"Trappc12",4.9052873668035,14.0492707539332,49.1884131792743,8.20234167641245e-46,6.81108865158788e-45,94.4123799791988
"Eif5",4.7120714952773,15.0981933832224,38.7669106083644,1.34736392198756e-45,1.0985065418609e-44,93.8868362450369
"Idh1",3.9821533689079,14.6956770419498,31.088757626749,1.20574226160067e-45,9.93904670888512e-45,93.7542230611809
"Araf",2.59013982195257,15.7266318051616,31.0426433960043,1.34196268316864e-45,1.0985065418609e-44,93.6467536345324
"Clip2",4.32855994532681,15.1345330417122,48.272881840668,2.16731384557857e-45,1.75740883565393e-44,93.4572408097706
"Pygb",4.20386264428269,16.4001204085727,34.736005768582,2.25083782984035e-45,1.81527029303881e-44,93.271395857485
"Ppp1r2",5.03508681619993,16.5464108864357,31.818321872601,3.06843688711999e-45,2.46134829870055e-44,92.8811393372614
"Ipo7",4.21793001807124,14.6522069129538,36.7465310741734,3.91196143621396e-45,3.12120131702204e-44,92.7840833968892
"Septin5",3.65494161149232,15.3313719959338,36.7288605231964,4.03021930836837e-45,3.19845064259872e-44,92.7542410917986
"Prune2",6.46130623151808,16.083144650837,40.1526617349177,5.54573846675299e-45,4.35486410126077e-44,92.5169955835425
"Abr",2.85124378998509,14.8031038385215,40.1063467954641,5.92787225951607e-45,4.60645073499894e-44,92.4503646885341
"Kpna3",4.91689252501036,15.3119759639655,37.1473976216342,5.91261542201648e-45,4.60645073499894e-44,92.3946405013446
"Arhgap35",5.0666647365372,14.7765305739589,47.1596415299674,7.23549119143449e-45,5.58136888042904e-44,92.3387299473087
"Clic1",5.97300202366591,15.2276642735641,30.8183889810034,5.22421130078862e-45,4.12408638136329e-44,92.3069794482749
"Dnajc6",3.52603159170213,15.4968811115432,41.7099679885849,7.2572758901021e-45,5.58136888042904e-44,92.2791517670454
"Lnpk",4.45900429817085,16.0374740588203,41.36457856338,1.15612948917437e-44,8.84587280947774e-44,91.8140163124898
"Madd",3.4685082293315,15.5367367432797,41.2597236334064,1.33264371251131e-44,1.00929158328268e-43,91.6720637377054
"Nf2",3.69325902186629,14.5597465063405,37.365114362662,1.24032469445232e-44,9.44165532715745e-44,91.6655786598271
"Pcnp",3.43329533307889,15.1008302125577,34.0264638433268,2.29496970344432e-44,1.72934080683784e-43,90.9588999962398
"Flot1",4.57488834859976,14.7308297065347,43.2731135206396,4.41758449313613e-44,3.31207842399955e-43,90.5073292695614
"Sh3glb2",5.79364100313861,15.0515688647534,41.2045220512778,4.94022289228843e-44,3.68540627764717e-43,90.3784857451061
"Abhd10",5.92852106052549,14.8182369732412,55.9543208383933,7.55222939891515e-44,5.60593346426935e-43,89.9334891680746
"Snx1",3.8167705426941,14.4232488887269,40.8445162445416,8.00635974670905e-44,5.88447721285217e-43,89.8963860085742
"Map7",4.00801968785022,15.4265444297192,33.8998358559995,7.77902722300588e-44,5.74569733501227e-43,89.7512940807306
"Vapb",4.52324483219678,16.0748477503064,39.8009763712067,9.97090187596187e-44,7.29244392104662e-43,89.6602352307142
"Snap25",3.62368581219684,15.6924576109858,42.5091206005619,1.1413154260268e-43,8.14757232359802e-43,89.5733028517542
"Luzp1",3.70935776931701,14.2470897449021,36.6758002404276,1.12823397443245e-43,8.13190852010193e-43,89.4669303909219
"Slc9a1",3.57921364435526,14.2246534308299,35.4099978740095,1.09487879665787e-43,7.92989885734729e-43,89.4614170217446
"Add2",4.91843679600616,16.9178446318021,33.210597461629,1.08631487028096e-43,7.90625261687411e-43,89.3986449046973
"Strn3",3.73615864731831,14.3830582381418,42.3179123094423,1.45099736246116e-43,1.02601330084931e-42,89.3245373357137
"Syap1",4.76562079904601,14.8073532793192,36.5262817540422,1.43666643735507e-43,1.02071729739703e-42,89.2372292305395
"Tmod2",3.74640941075444,15.2853462526032,40.3245445766071,1.61945309677191e-43,1.13972831150174e-42,89.1919407243037
"Dpysl2",4.51574523694963,18.505727762245,29.1815734662817,1.13367089288284e-43,8.13190852010193e-43,89.1907369990632
"Kif21a",3.65815197692622,14.4507813213738,39.3943612031921,1.76881437830206e-43,1.23900049409703e-42,89.0867994100411
"Oscp1",3.7517481738278,14.9430239557852,48.0083283157341,2.12308621116946e-43,1.45304799406644e-42,89.0169782875633
"Mapk3",6.57716078834018,15.0603947448985,38.5195888022568,1.93097764622518e-43,1.34627039634017e-42,88.9862979803224
"Napg",4.79992299037943,14.837328376924,43.0611991236826,2.11102185735154e-43,1.45144912957074e-42,88.9723921303067
"Ablim2",3.12430616494202,15.8212055488474,39.2984997146262,2.02637964172866e-43,1.40621322114379e-42,88.9507822665371
"Mtmr6",4.56355404732037,14.8678322428007,41.0555411869988,2.08433993073245e-43,1.43973850770964e-42,88.9350364360243
"Ap3b2",3.60334440433124,15.6687383550431,39.2005761089617,2.32899027208837e-43,1.58669108947756e-42,88.8115105397169
"Nek9",4.46655624311293,14.7697390105708,43.828400784151,3.15915469100334e-43,2.12317963917882e-42,88.5716318545101
"Ap3d1",3.92045224490787,14.8289382870592,33.2304178867548,2.74136337121743e-43,1.85914279538928e-42,88.4870190308733
"Ttc1",6.12538364227975,15.5655528651626,43.7113901219098,3.62500325793971e-43,2.42533850262154e-42,88.4060365038931
"Pdlim5",3.71179222914186,14.2296662848654,34.7069148458781,3.70177260915245e-43,2.46564497002476e-42,88.2581987537136
"Phf24",6.01518357074059,15.406782653411,42.4677379658604,4.36420678145882e-43,2.86845661583109e-42,88.2498427929727
"Nap1l4",4.87218468583059,15.1897776488833,36.5824487829863,3.91492772478407e-43,2.59603207350126e-42,88.2466904516227
"Dmxl2",3.66180554462904,14.5372112277039,38.7869957779317,4.20747048791037e-43,2.77767520706295e-42,88.2195991659055
"Tkt",3.34671254994982,15.3516140346899,28.7715725635525,3.11010270756593e-43,2.09967114918026e-42,88.1766859767414
"Park7",3.49444842939675,14.7419100450102,32.9587919242764,4.59973461658284e-43,3.01000177541298e-42,87.9674317116823
"Dync1i2",4.4750375700199,14.9670354597476,35.0311747583055,5.94972145583057e-43,3.87641240703022e-42,87.7876523160576
"Pdcd6ip",4.48625812638864,13.7843714970036,40.0841057444905,7.60342313377057e-43,4.91095554787259e-42,87.6619989770462
"Tuba4a",3.8539040464557,19.1771242042269,28.4995934304155,6.11490995307245e-43,3.96671549999308e-42,87.4972785489571
"Hspa4",4.08317771248312,14.7427865567491,32.6363020578017,8.54531839167783e-43,5.49552372430316e-42,87.345505942683
