"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Numbl",5.70377310588879,15.7068055567186,71.8933613056323,8.16166966673786e-64,5.41509039627912e-62,135.145209560357
"Mapt",4.20261459743293,17.9734754777206,59.4317782494079,1.08095709052054e-63,6.87308550055974e-62,135.115803577269
"Tnks1bp1",4.02107073005079,15.4041540827236,53.3888855720102,2.76560222245637e-63,1.68812359658737e-61,134.242016675921
"Vwa5a",5.73175109055022,17.6612320530953,52.0163240001679,2.0059756524086e-62,1.17735340214443e-60,132.285425061599
"Gspt1",3.79897370574137,15.8707634330785,51.867674100898,2.4934887985654e-62,1.40928292837437e-60,132.070457491347
"Sorbs1",3.06011137132168,16.3012158788323,51.1918283678726,6.7549610497312e-62,3.55450709030683e-60,131.085345710631
"Fermt2",3.79631707830419,15.3444422842206,51.1675402723191,7.00288850466692e-62,3.56213595270724e-60,131.049704622392
"Strn",4.10740357471634,15.9651663541871,57.2333503989723,6.74804528812779e-62,3.55450709030683e-60,131.046309672945
"Txn",3.66548660546066,21.5168182127974,51.7995022987178,1.01676094881493e-61,4.84867877466121e-60,130.678567501241
"Clint1",4.4715471388679,15.9961228921644,63.5769024311313,9.37779887644083e-62,4.61629712433829e-60,130.629282256219
"Aak1",4.67360752992284,15.9454720462849,51.5587846851724,1.44225705793887e-61,6.66934627398399e-60,130.33310038612
"Arhgap1",5.98429687924713,15.5629316897005,58.9692637115853,6.81076336043833e-61,3.05683084942026e-59,128.736127835237
"Anxa2",5.32063807039201,17.8491538583952,49.2552065214051,1.25988533812254e-60,5.49310007421427e-59,128.189864577516
"Prph",7.20885968229638,18.5656555498572,48.994469080273,1.8835912009583e-60,7.98433381295102e-59,127.791519328727
"Synm",6.28150464206413,17.5879685682701,48.9254376732423,2.09591400659802e-60,8.64422911910427e-59,127.685708231328
"Anxa6",5.03577412019722,16.2092770680815,48.730056144617,2.83789744335651e-60,1.13963986804264e-58,127.385434708562
"Tln2",4.22453882283748,15.2619368020343,59.5808306157146,6.82183672578251e-60,2.66926226757541e-58,126.446028293651
"Plaa",4.18510397854728,14.8312195397937,51.5690404120055,7.31759323381469e-60,2.79166181870031e-58,126.444639302676
"Map1a",4.13164188278027,18.0449933957699,47.7509168736952,1.31871976510012e-59,4.79134847986378e-58,125.862706599092
"Timm44",7.9608037327765,16.0542577922755,75.560319017028,8.70049924780931e-60,3.23828337857488e-58,125.854979888632
"Crip2",6.15404681694296,18.1276195086667,55.1733027750111,1.49892848804932e-59,5.3194531924727e-58,125.658355882035
"Rint1",4.16609534942275,15.3994353379284,58.653896914741,1.91848139048056e-59,6.65364227698484e-58,125.434103987611
"Scyl1",5.02018639950767,14.6255485149131,57.0538501313542,2.74496284189544e-59,9.30847399273876e-58,125.097710890699
"Rtn4",5.07342430402567,17.9205005472827,47.1323603034583,3.53379404175461e-59,1.17229776254729e-57,124.884995346547
"Tln1",3.72283140879447,15.0997400916308,46.5226082771919,9.4492489046154e-59,3.00407371425898e-57,123.908934801117
"Rab3gap2",4.46742258908527,15.0806275875459,72.8237734682451,7.2817639955798e-59,2.3642493313308e-57,123.828455909752
"Caskin1",4.4852524695476,15.092568992849,71.8032555641911,1.64075644508643e-58,5.10978435755487e-57,123.051203446871
"Pak2",3.46116417147992,15.2025225929199,54.874077176459,3.6979437285633e-58,1.10694926759557e-56,122.542848625153
