"","GeneID","explant.logFC","explant.AveExpr","explant.t","explant.P.Value","explant.adj.P.Val","explant.B","yang.logFC","yang.AveExpr","yang.adj.P.Val"
"86","Frg1",-0.452265251466796,13.6189526211821,-4.47026993042954,0.000454996017028346,0.00326008938616065,-0.529138268970537,-0.8763020178,18.72763478,0.005549379155
"87","Fth1",0.602673584269453,19.3381154674585,4.89082602637956,0.000198907107352603,0.0017464733876798,0.310991045401362,0.298024975,22.16100056,0.04112393212
"88","Fxr1",0.287248792186553,17.6109866393473,3.63925970255121,0.00244210704063348,0.0119022980661638,-2.21864323175442,-0.3976603004,21.38694257,0.02633321847
"89","G3bp2",0.370309572972339,17.5276537455466,4.56858001508418,0.000374342069532567,0.00280620516178213,-0.331410145988582,-0.6106685239,20.70032009,0.01595340571
"90","Gbe1",-0.330596949071136,15.5287499180424,-4.6809511330963,0.000299875864655331,0.002369986672276,-0.106343139781545,0.4078292536,21.59703974,0.03979070359
"91","Gcc2",0.221818531151388,19.4325080956212,3.77495558390759,0.00185098512800795,0.00959606283086717,-1.94197023220106,-0.5612591782,22.74302357,0.02642284845
"92","Gmds",-0.3077138436411,14.7091023159705,-4.12443879819293,0.000910301699737157,0.00558009798991421,-1.22961389105049,0.2824035145,20.63416524,0.03581500573
"93","Gnai1",0.418940287285199,17.4472326970314,2.90003898802883,0.0110433906419427,0.0380090295862307,-3.70448973428805,0.3959593997,22.80922572,0.02797717025
"94","Gnas",0.256526476876225,17.9386934346222,3.21268183522491,0.00584521464851895,0.0234518781064455,-3.08293351339223,0.2713512734,22.99839259,0.0448473681
"95","Gnaz",0.164592852561492,15.5580871422214,2.99830236896469,0.00904814516742877,0.0325381924936655,-3.51072037019438,0.3342723113,21.1008077,0.04156930437
"96","Gns",-0.442932157432708,15.2607311749894,-5.7805929222387,3.70747571748638e-05,0.000478069237254822,2.02643124179302,-0.4404696698,19.51204075,0.01261624058
"97","Gorasp2",0.227568510421559,17.0999268174901,2.98609103917172,0.00927539516506371,0.0332138737758882,-3.53488920222915,-0.7521519399,21.05203359,0.005669113578
"98","Gpc1",-1.91702351887356,15.1582255965322,-26.3049259010395,6.51208383126026e-14,2.37727410833183e-10,21.7950442446756,0.8872380341,20.12684775,0.002148182487
"99","Gpcpd1",0.338950362554078,15.1087411905946,3.23554254975362,0.00557842464125155,0.0226325508281547,-3.036979487483,0.4413112589,20.89334334,0.003249578719
"100","Gps1",0.316783243361115,16.6995399624065,2.98901877667974,0.00922040502411715,0.0330652173481493,-3.52909677925378,0.2529748244,21.98537424,0.0229609267
"101","Gpx3",0.934489086539427,15.2585849265999,5.66268463922512,4.60427670739856e-05,0.000571396758050524,1.80468299436754,0.5791050424,23.56330106,0.002362783269
"102","Gpx4",0.423762306253005,16.2515643829999,5.53127240158359,5.87461868664186e-05,0.000686674534836597,1.55542939830125,0.2540079655,23.09520331,0.0451268394
"103","Grhpr",-0.250270620021587,15.5578884984483,-2.99705569084025,0.00907109256290668,0.0326052759182566,-3.51318891223065,0.489567125,22.55770788,0.009942568065
"104","Gripap1",0.229460043903787,15.4022829526824,4.31647036084973,0.000618571427288549,0.00416124888419533,-0.839824361159446,-0.3976677467,19.90500941,0.0229609267
"105","Gstk1",0.535918680187887,16.414467138208,5.82308177318777,3.4306477219771e-05,0.000450791858969136,2.10589381586021,0.2670609063,20.82262137,0.02797717025
"106","Gstm5",0.275268067114958,17.622992736176,3.62914133436766,0.0024931557595721,0.0120608394865924,-2.2392578326026,0.2630207766,21.96975993,0.01470795072
"107","Gstz1",0.27066426038966,15.5277159897217,3.20125940087539,0.00598322007488067,0.023885648402035,-3.10587331697239,0.4130629071,20.67841424,0.03107081405
"108","Gys1",-0.577910569345697,15.6421449159363,-8.59446668831839,3.67228215296568e-07,1.3672050466556e-05,6.75914656174737,0.8512850084,21.63420688,0.04303379652
"109","Hapln1",0.317909235897268,14.3467863793248,3.7989527335029,0.00176257768188881,0.00923226034065205,-1.89301738877728,1.60611922,19.46217533,0.04403042472
"110","Hars1",-0.226758564680456,17.8170342496959,-3.28245397043853,0.00506823224569172,0.021011585101544,-2.94251102925191,0.2051858772,22.15783473,0.02085727842
"111","Hba",0.750776866711675,20.9256644690866,4.6972011604058,0.000290442592267171,0.00231470250605369,-0.0738850457210027,-0.8862682092,30.61077015,0.01294541496
"112","Hcfc1",-0.177159361969734,15.9174198281637,-2.76606029691849,0.0144700177563079,0.0468722199987116,-3.96575748148322,-0.4283863873,20.51237437,0.01441906051
"113","Hdlbp",-0.703875836210258,16.7577217699539,-9.04454106500975,1.92493918251488e-07,8.46796594332268e-06,7.4199734268223,-0.452933209,22.41167911,0.01282731972
"114","Herc4",-0.509297449821069,14.1095960547708,-6.69123697507723,7.41902540088248e-06,0.00013810661254829,3.67604506484185,0.3441476875,20.00354881,0.03587225267
"115","Hhatl",0.42901849495188,15.9063568204733,3.91718839510746,0.00138546746820721,0.00766955205614703,-1.65182978506851,0.9522671796,20.68005533,0.02743853366
"116","Hk2",-1.93211235429169,15.274013526243,-23.0949225357239,4.34309084370513e-13,8.24644373948512e-10,20.1265758637518,0.8409396979,20.16549241,0.03484079554
"117","Hmbox1",0.787513035741902,14.9661352380742,6.94845492420617,4.80765872744344e-06,0.00010038557781989,4.12131291376141,-0.653223186,19.90343836,0.02821140865
"118","Hmbs",-0.311802756439606,15.0610760667042,-3.40461513086386,0.00394724852955618,0.0173793348301329,-2.69558355512041,-3.182585009,16.70833395,1.154705155e-05
"119","Hmgcs1",-0.299945473321188,18.3126108222989,-3.61700524586055,0.00255580200434303,0.0123168250145846,-2.26397916683732,-0.6573628355,23.60393332,0.001985300785
"120","Hmox1",-1.77890390548069,14.8416513764198,-12.8619616098265,1.78167303506615e-09,2.94169710898421e-07,12.1628410169546,-0.838457609,20.38607888,0.01519988213
"121","Hnrnpc",-0.242221835672279,18.0738013334421,-2.96207411673061,0.00973881228052284,0.0344991974209753,-3.58235256156161,-0.5737878026,22.80059598,0.008552599551
"122","Hnrnph2",0.299633515934907,17.0682588743712,2.88409738462714,0.0114053525090345,0.0389494839505923,-3.73576369369275,-0.3548435707,22.81514666,0.03430492681
"123","Hnrnpl",0.304738871562904,18.5770432962113,2.94360807763151,0.0101104958228233,0.0355670290756567,-3.61877994043694,-0.4445026624,22.92766456,0.002148182487
"124","Hp",0.988048852326074,18.4473462846241,2.86362078111409,0.0118873251605174,0.0402336161292914,-3.77586362553549,-2.624828432,21.76466315,0.01996014527
"125","Hspa12a",0.220783590772044,18.5900676893718,2.93489655686991,0.0102906330670469,0.0359921314079297,-3.63594442980046,0.3615805496,24.80542915,0.03464999464
"126","Ik",-0.386370493621024,13.9623330850517,-3.91905370706383,0.00138022350196931,0.0076460959135353,-1.64802559189547,-0.7525562339,18.30553709,0.003470001606
"127","Impdh2",-0.597292742297626,16.8207880104072,-6.97707282726732,4.5836514258866e-06,9.77888555606986e-05,4.17028759790106,-0.4460754631,21.47113092,0.002362783269
"128","Ina",0.454777113924042,16.8697070998729,3.18261522643528,0.00621544815580537,0.0245610451318115,-3.14328507005832,0.4294425394,23.48570805,0.02085727842
"129","Irf2bpl",-0.363734968945538,14.2366971452598,-4.18271981030268,0.000809326644439945,0.00511384015351196,-1.11113105268267,-1.089025327,19.4276574,0.02935190482
"130","Isg15",0.38551981150718,16.8383847574621,3.22733525185704,0.00567278605926572,0.0229296488132641,-3.05348401091164,-0.6806593231,21.91883389,0.02509872364
"131","Itga1",0.289546269561715,15.7918647294128,3.10414095898215,0.0072947135187774,0.0277294039915487,-3.30029311934284,0.6780203724,19.73595009,0.007265503522
"132","Itga6",0.324702783801786,18.4429877217095,3.08469902463798,0.00758953448752112,0.0285225283465926,-3.33906839421454,0.3393274882,23.5926214,0.02473706092
"133","Itga7",-0.701713390046439,17.8377002630754,-10.8863328827932,1.70988189288264e-08,1.28351120781303e-06,9.88516568010529,0.3209565367,22.51989033,0.02146825012
"134","Itgb4",0.470009518139896,18.9959122115876,4.42618535942965,0.000496753888513963,0.00348318193998518,-0.61803312460342,0.3768822455,24.90610875,0.04469275846
"135","Itih1",0.765094620822843,17.4172464701136,6.97529252816282,4.5972623506116e-06,9.7804502949286e-05,4.16724421546484,0.4016512432,22.05367892,0.009942568065
"136","Itih2",0.910252556038706,18.377261800892,6.4656009157758,1.09359486595455e-05,0.000183757809887718,3.27790620081676,0.3425801692,23.12624151,0.01169053029
"137","Itih3",1.04819034821103,15.9482650202305,9.93912965853205,5.69315975553238e-08,3.32611910332834e-06,8.66310055203275,0.5231410085,22.84258055,0.01732591765
"138","Itih4",0.338539833381651,15.7992571308679,2.88975720814795,0.0112755352951829,0.0385755362914027,-3.72466580113307,0.7128269516,21.49126061,0.02633321847
"139","Itpkc",-0.331310602761622,13.1527922012918,-3.08912598940881,0.00752138623720343,0.0283359042029157,-3.33024373944271,0.6801771418,23.90197183,0.04748616802
"140","Itpr3",0.204198145453912,16.2264113102505,3.42536768524296,0.00378307955010163,0.0167928048994868,-2.6535221659752,0.3509232201,22.63544993,0.03506916856
"141","Jam3",0.3425470990341,18.3148059579395,3.63905195185391,0.00244314452734028,0.0119022980661638,-2.21906652116684,0.4709492528,22.77754959,0.005650516769
"142","Jup",-0.608943120299752,15.070548598152,-6.99365215313614,4.45890813565535e-06,9.5664992345487e-05,4.19860859457485,0.5393897116,20.05964082,0.02711808721
"143","Kcna2",0.441156705233615,15.2671963957014,4.17569249789604,0.000820870482309929,0.00516908416014367,-1.12540972051618,0.365855793,21.13839431,0.04685296511
"144","Kif5c",0.310240982082288,16.9536942745835,4.36757454071707,0.000558424367471109,0.00381063168997581,-0.736422166333464,0.3222501329,21.2397564,0.04853926164
"145","Ktn1",-0.246662273886948,16.8663415048674,-3.87796737928289,0.00150052852575539,0.00813455685446981,-1.73182762886941,-0.4161639488,20.69239012,0.02938097053
"146","Lancl1",0.237164991839435,16.8632274977577,4.24221022196063,0.000717996370048675,0.00464390352109342,-0.990344936579727,0.3853958902,22.29173906,0.009367544195
"147","Lgals3bp",-0.590082074313655,15.1798049793553,-5.11747269967005,0.000128421324111922,0.00125397568191701,0.756712250011341,-0.8172895132,19.15871656,0.04853926164
"148","Lgmn",-0.848314824963163,16.3242455935953,-7.39247016972271,2.32154849103434e-06,5.61533783102097e-05,4.86849703268791,-0.5439910767,21.38761738,0.009117726974
"149","Lmnb1",0.225934494007234,16.9150131498817,3.87066409538431,0.00152299995422103,0.00823287163865388,-1.74672541149334,-0.2296073803,23.10362246,0.01441906051
"150","Lrpap1",0.326110657363248,17.990115544489,3.31537753841629,0.00473814201495992,0.0198928626885686,-2.87608516634162,-0.626603483,21.57417079,0.02708993428
"151","Lyn",0.469322740297702,13.7336561256101,4.06371310202428,0.00102921155717861,0.00615985955616355,-1.35320345527975,-0.4410400027,19.48934299,0.03467638204
"152","Maoa",0.274172605028703,18.2711830517085,3.15789202252412,0.00653721435931789,0.0255008438926653,-3.19283259184937,0.4683919538,22.92399689,0.01326141911
"153","Maob",0.501441768067796,16.1651524913731,5.85382668782378,3.24381400825345e-05,0.000432983609713268,2.16324438145445,0.8200932356,19.29101432,0.005549379155
"154","Map2",0.578248703730445,16.0435105555504,7.86639306884789,1.09820098291314e-06,3.21855794084548e-05,5.63651883828649,-1.064653598,20.42941438,0.02670942977
"155","Map2k6",0.391733975646501,14.4877460615858,4.82440453890671,0.000226381235031822,0.00192107874867786,0.179364471319205,0.3675406114,23.01790466,0.0195509892
