"","GeneID","explant.logFC","explant.AveExpr","explant.t","explant.P.Value","explant.adj.P.Val","explant.B","yang.logFC","yang.AveExpr","yang.adj.P.Val"
"565","Cdkn1b",-0.03842452370702,15.2103698134691,-0.272319760926297,0.78910935018185,0.861599412684179,-7.20105849305636,0.06773432601,20.92211347,0.8568353252
"566","Cdr2l",0.396951568859116,14.8361681030733,5.03428286832747,0.00015068339361035,0.00142251310493602,0.593748017843396,-0.07347834469,18.5183914,0.8230405283
"567","Cds2",0.606429226534928,18.9720737439093,3.08682542489218,0.00755672521201939,0.0284406977132246,-3.33482999325975,0.3760155201,21.65634003,0.3922334957
"568","Celf2",0.0727769024864564,14.3297340595476,0.775913497153392,0.449927270713577,0.593263475880142,-6.92705659752685,-0.2214525553,21.05493533,0.1359708289
"569","Cemip2",-0.322534817065446,13.8780840253065,-4.20590681688443,0.000772397645958099,0.00492971438743846,-1.06403352812487,0.1821400348,18.94891701,0.4919205149
"570","Cenpv",0.510861959609583,16.1860079788031,6.2052423943795,1.726145572874e-05,0.000263254530642129,2.80976478283638,0.115007936,19.40596806,0.5329721678
"571","Cep170",-0.549026644811285,16.9273980715606,-7.83696383534377,1.14949410908342e-06,3.2856050927957e-05,5.58969882500372,-0.2652196532,19.26505747,0.2060209885
"572","Cep170b",-0.487119329472897,14.5121803487477,-6.52024682533517,9.94872192693288e-06,0.000170181403232106,3.37497644554874,0.0426879069,19.08948005,0.9088505333
"573","Cers2",-0.0621506662466516,16.4831358631589,-0.698051219634781,0.495883148910852,0.635651057549016,-6.98582133513141,0.02928077961,20.68010186,0.8819902339
"574","Cert1",-0.0218292357396503,14.3158462606448,-0.293953051289151,0.772844256525868,0.851429087367851,-7.19459064043325,-0.3210274821,19.42711736,0.1908915046
"575","Ces1c",0.482787345455847,14.2266431834994,3.2801372442857,0.00509230298519136,0.0210998587957056,-2.94718143029451,0.7612933009,24.48176617,0.006259132481
"576","Ces1d",0.192165016222081,12.9824994159824,0.429812652367847,0.674414945171413,0.77963188867228,-6.9407866349337,0.7108155183,19.49825529,0.09260023287
"577","Cfap20",0.253775266818492,14.0589287104861,2.90751584519604,0.0108775175875403,0.0375180499897222,-3.68980550380682,-0.08968816961,19.08155062,0.7873690621
"578","Cfap36",-0.336653459060498,14.9371652343809,-4.40683945441919,0.000516298916424532,0.00358494758804919,-0.657085398535651,0.2575431615,19.33598277,0.2871307331
"579","Cfap410",0.452724504771377,14.3028161026094,6.48143005673731,1.06398601352085e-05,0.000179977144157926,3.30606676187593,-0.2196722651,18.74662934,0.7360164712
