"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Mtdh",6.24271989601357,15.7604246840905,44.3537802767455,6.33731026463701e-18,4.05587856936768e-17,31.4040199685073
"Sec22b",6.23818405259102,17.0143393442708,50.586992194411,6.65986883923562e-18,4.14573744659198e-17,31.2941739525639
"Eef1a2",5.78279815088862,15.4333744614093,50.5325201445423,6.76561319409108e-18,4.14573744659198e-17,31.2796803691089
"Eef1d",5.3384023513622,16.0946388001886,43.8314688682871,7.62199248154794e-18,4.47986496874655e-17,31.2279334272126
"Esyt1",5.2510485892088,15.0880768815054,43.541667813151,8.45188281433336e-18,4.86828450105602e-17,31.1291559098623
"Rpl4",6.04603113451588,15.4675231772376,43.2245662353422,9.47119989643912e-18,5.34844229445974e-17,31.0201782544367
"Pygb",6.61186470075223,16.3295153277061,43.0939553148415,9.92835965547901e-18,5.49878380918837e-17,30.9750166944807
"Lasp1",4.55604154712267,16.1968797185088,42.8400726887974,1.08854760781005e-17,5.91512662357157e-17,30.8867679623376
"Dctn4",3.98668459962295,15.693787988976,42.7000722796674,1.14548173339251e-17,6.10923591142671e-17,30.8378405974556
"Pcbp2",4.81212911787282,15.6168562240706,42.4892174587189,1.23728436737098e-17,6.47887086914257e-17,30.7637941479507
"Glo1",4.72066408537075,16.6494498224416,42.4030338631293,1.27703143334692e-17,6.49822010399263e-17,30.7334045489013
"Tuba4a",4.98495986603295,19.1269737374341,42.3837572356966,1.28610606224854e-17,6.49822010399263e-17,30.7265974132095
"Dync1li2",5.81953804881602,15.1622122040916,58.689607731361,7.43254513304188e-18,4.45952707982513e-17,30.5838898547575
"Eps15",5.23444793606755,15.1261892089346,41.7534327630249,1.62404374612295e-17,8.06421722212777e-17,30.501993090557
"Cnn3",4.18493797736893,17.5966899633168,41.4553188471901,1.81569450058969e-17,8.86305112152255e-17,30.3943822167015
"Palm",5.03735771634948,14.7083979202389,40.4101724382584,2.70166266868043e-17,1.29679808096661e-16,30.0098864225457
"Gmds",5.9947840165954,14.8964948448073,40.3119706936355,2.80590021560736e-17,1.3247528886802e-16,29.9731686482586
"Hspa8",4.1589371012059,15.3830763606476,39.733299302941,3.51366413931468e-17,1.63215366471392e-16,29.7546875658767
"Usp5",5.43340549559397,15.2178982559721,39.4581455657711,3.91472299203057e-17,1.78958765349969e-16,29.6495141882777
"Elavl4",6.74418996465078,15.7149576293132,39.1589094824144,4.40672754047386e-17,1.98302739321324e-16,29.5341769018731
"Ncl",4.27823925357218,16.2358133068051,38.9237450774667,4.83942372505432e-17,2.14423697356253e-16,29.4428253699664
"Nono",4.03317554050687,16.2365481465373,38.8679597919012,4.94855552838482e-17,2.15936968511338e-16,29.4210625718725
"Pcnp",5.60513663347277,15.7634315809821,38.4542405771791,5.8442913352817e-17,2.47522927141342e-16,29.2585435796046
"Set",3.61453966730309,16.5098098395236,43.703456628166,5.64261691572621e-17,2.42548309213306e-16,29.2308923980325
"Cttn",3.80894631569623,16.1990257471297,38.0951458979634,6.76185480747792e-17,2.82233939790383e-16,29.1158609796319
"Dpysl2",4.22241010386607,18.0546309011943,37.8380332708465,7.5123103097404e-17,3.04724699888061e-16,29.0127587888469
"Slc25a4",6.33642781550124,16.4435414040126,42.9914121742416,7.17118742085856e-17,2.95043139601038e-16,29.0059882403142
"Wipi2",4.26225619613455,15.2649987147126,37.6532527246972,8.10607825482172e-17,3.24243130192869e-16,28.9381704247698
"Sprr1a",8.44866294757832,18.297977045197,42.3936118273809,8.79666119366761e-17,3.4235654375355e-16,28.8672268781868
"Amph",6.71948683360687,14.8798917143414,42.5087892257537,8.4552713794891e-17,3.33577829766145e-16,28.8509441264586
"Cast",5.02865272670367,15.3657303767104,37.376142468919,9.0919004604157e-17,3.49128977679963e-16,28.8255330537165
"Arhgdia",5.55397692497901,15.9295952180042,42.2437536073186,9.26303481584511e-17,3.51020266705709e-16,28.7648865662353
"Fermt2",3.4974314706002,15.1883880838829,37.1786201954747,9.87198305447549e-17,3.69237807751811e-16,28.7446689351603
"Hnrnpa2b1",4.81215389129577,18.9219309748403,37.146812965497,1.00041131158664e-16,3.693826381243e-16,28.7316020292586
"Sncg",4.36168938558267,21.6715396171076,41.4411746287668,1.22534370373726e-16,4.46707578071306e-16,28.5486459437042
"Rps6",4.2878415022489,14.7402076941436,36.3735835919913,1.38693870916711e-16,4.99297935300159e-16,28.4100194166355
"Washc2",5.1854618845945,15.1633879563309,36.1982374056379,1.49500089061964e-16,5.29555521332752e-16,28.3360268139031
"Fubp1",4.39413963092695,14.6090305175731,36.1784248907192,1.50776224823908e-16,5.29555521332752e-16,28.3276411184724
"Ppp3ca",8.10081032394365,16.5892077512948,35.0713726107604,2.44230169089029e-16,8.39262634721281e-16,27.8507620103291
"Tln1",3.52406455827898,14.6606362081474,35.0662438077433,2.4478493512704e-16,8.39262634721281e-16,27.8485139275383
"Ppp1r2",6.35778568939285,17.1798251593676,39.4147200383806,2.54483799026032e-16,8.46424690568312e-16,27.8412807562019
