"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Arl8b",0.509545563490676,17.6680602267308,3.33869378385339,0.00451740584912438,0.0192642882785512,-2.82898484270323
"Man2a1",-0.508259399261261,13.5199008580094,-3.33710272503152,0.00453213728689918,0.0192946091334077,-2.83220034847576
"Llph",-1.00919802229484,11.6806697066332,-3.3065519083818,0.00706449572938874,0.0270735128912141,-2.90174093612401
"Trip6",-0.763873367304894,12.5467578685014,-3.29771145094318,0.00717575035840861,0.0274016411871807,-2.91741930166533
"Mrps36",0.530240789761057,15.4611802934984,3.29197796972425,0.0049704610356125,0.0206966291477396,-2.92330583038917
"Ccdc9b",-0.899941890920768,12.4161717524661,-3.17006659751672,0.00899645915575013,0.0323986463875115,-2.93822116085759
"Mtif3",0.8318596703979,13.6979188395532,3.28038590585891,0.00739899960024862,0.0280136600019383,-2.94814746283838
"Cdk13",-0.536482777957399,14.2682265532387,-3.27000317533888,0.00519893872951917,0.0214480932377502,-2.96760516076885
"Itprip",-0.740431950962165,11.8515415684369,-3.29561307299664,0.00720241933909639,0.0274886305931844,-2.96851594197629
"Mif",-0.85814222469245,17.2049365092834,-3.26865704245901,0.00521326940312403,0.0214955380655413,-2.97031734794795
"Ier3ip1",0.634685653779488,15.2876018328908,3.26266848511941,0.00527749970316254,0.0217014673771085,-2.98238093905293
"Fgl1",1.2862499105774,12.3898388448286,3.13789958088102,0.00952526857581247,0.0339326523608329,-2.99471011104235
"Pias1",-0.533795715810863,12.6630143850396,-3.24664988044962,0.00545319735002784,0.0222591614564514,-3.01463192927583
"Acp3",0.610893105728998,16.7217349806122,3.24368958630606,0.00548629714761512,0.0223663053334068,-3.02058918103174
"Apoc1",0.569383448997209,13.2577557597632,3.24281167082914,0.00549615163957542,0.0223824513150538,-3.02235571207974
"Gap43",-0.530169789943539,16.6422498803062,-3.23602325644273,0.00557294638152174,0.0226288289904028,-3.03601258748521
"Rnase4",0.959006742388478,12.4951741516829,3.26005138420942,0.00573612073680176,0.0231486912837457,-3.03703953522755
"Tnr",-0.606335399949979,12.7149155992021,-3.31418547058595,0.00696984627021858,0.0268301988962545,-3.05042293470383
"Fgf13",0.538440322946432,16.1240226904774,3.22039894780192,0.00575376821940822,0.0231952598866271,-3.06742704040861
"Kdm2a",-0.515418474488317,12.5557530065959,-3.21554952136371,0.00581106598061676,0.0233642382862807,-3.07717204997593
"Tmem176b",-0.632610290191453,12.6354675985327,-3.22771880823076,0.00665392494820488,0.0258267194142352,-3.08115900273884
"Col11a1",-0.693813590238868,15.8772723338548,-3.2055215203094,0.00593135153617282,0.023759817994321,-3.09731534654898
"Mmd2",0.68324416334524,13.456835054402,3.21846926527364,0.00677311444114182,0.0261989604391169,-3.09877403991675
"Leng8",-0.613934919337103,12.3046858053291,-3.18858938650919,0.00870557359535021,0.0316717153152053,-3.1109588566776
"Rin1",-0.727106553746177,13.0106253198208,-3.14255372721682,0.00783575940109883,0.0291015122989465,-3.12714072206779
"Tomm20",0.537027042819236,15.1237286625081,3.18970669640948,0.00612608420077042,0.0243305931820337,-3.1290598730103
"Ifi205a",-0.642130368222174,12.7524296343313,-3.18901812691511,0.00613470519336334,0.0243305931820337,-3.1304413689828
"Serpina1f",0.985513157810342,20.2483194691818,3.17669091866602,0.00629109299417453,0.0247788835845954,-3.15516451190439
"Nab2",-0.784437344018084,13.1366447973146,-3.35498634706991,0.0156484211486472,0.0497071345144187,-3.15555973033745
"Wdr74",-0.792764552292933,12.798050377793,-3.37349393380959,0.0152975221621672,0.049058628312449,-3.15802997232961
"Rraga",0.740708244618292,15.22632720972,3.17347589252518,0.00633252511547038,0.0248812872488347,-3.16160956980695
"C1qbp",0.525999157580767,16.7256426681099,3.15860861528532,0.00652766011665977,0.0254766590884023,-3.19139750623723
"Cys1",0.782210030686569,13.1821391196432,3.11862491103655,0.00759348944263467,0.0285225283465926,-3.24158658770671
"Abl2",-0.502545657832259,13.6804518486836,-3.12481625885065,0.00699359079900364,0.0268671330897484,-3.2590024135807
"D8Ertd738e",-0.544953621891231,14.7400472120616,-3.10745613113982,0.00776343920754028,0.0289394520054067,-3.26333790212809
"Ube2g1",-0.633673205508728,13.705208968404,-3.11672928984478,0.00710988173814932,0.0272175160288529,-3.27515962018969
"Comp",0.796986778032547,14.1782408621688,3.11630279967027,0.0071160674318665,0.0272274721133633,-3.27601148106232
"Ormdl2",0.528578686173242,14.5146553695298,3.13448543899529,0.00735847665181845,0.0279158991860945,-3.28295115433468
"Scara3",0.52038540635716,13.9157990684929,3.10997396172158,0.00720848622646772,0.0274979672978515,-3.28864972828316
"Fmo2",0.612572518859629,16.1335999664051,3.10817831097964,0.00723492294413034,0.0275434785767769,-3.29223455148308
"Notch3",-0.579508501031825,13.2859669643178,-3.08139387927713,0.00817483363052672,0.0300667609800728,-3.31404137976967
"Bin3",-0.784014105625957,13.1642077894322,-3.21354439829996,0.0107247885547229,0.0371939584808769,-3.3214144928762
"Ddx31",-0.551890834684412,12.8752155490017,-3.0934435425841,0.00745550388151645,0.0281714188955808,-3.32163458535997
"Cds2",0.606429226534928,18.9720737439093,3.08682542489218,0.00755672521201939,0.0284406977132246,-3.33482999325975
