"","V1"
"Sipa1l1",0.220861256074403
"Slc12a2",0.940583469957321
"Slc12a6",0.895298527306038
"Slc17a6",0.973479953044253
"Slc25a11",0.941217985313718
"Slc25a12",0.716304088767945
"Slc25a22",0.944207820821162
"Slc25a3",0.964539119996059
"Slc29a1",0.945481274751703
"Slc2a3",0.945045346151587
"Slc30a1",0.972964038544994
"Slc44a1",0.712355499140943
"Slc6a17",0.986552904486434
"Slc6a8",0.926999478903748
"Slc7a14",0.927322735160013
"Slc7a5",0.965871658604193
"Slc8a1",0.972968155300218
"Slitrk3",0.943421049603712
"Smpx",0.852277352427374
"Snrk",0.924433176744524
"Snta1",0.982302238186195
"Sntb1",0.881404221956586
"Sod2",0.982105945005191
"Spast",0.920994230425004
"Sptan1",0.853381596700852
"Sptb",0.969422302889798
"Srcin1",0.862212256229204
"Stac2",0.990163895826255
"Stambpl1",0.948381520998817
"Stk11",0.867453017675294
"Stx17",0.551444397464184
"Stx1b",0.984548213753023
"Stx2",0.946009811043319
"Suclg1",0.958416787504823
"Sv2c",0.99309925732495
"Svip",0.834460222753482
"Syn1",0.963273232732681
"Syn2",0.921858977670295
"Syne3",0.642868305517012
"Syngr3",0.941742535600126
"Syp",0.968172733018201
"Syt1",0.981507687670969
"Syt2",0.994088939416335
"Syt7",0.902399402993042
"Tab3",0.955983203349192
"Tbce",0.829432195110424
"Tdrkh",0.937364099989766
"Tes",0.783332864292111
"Them4",0.927067950790444
"Timm44",0.983301936096924
"Timm50",0.342438506509758
"Timmdc1",0.731813287232074
"Tnik",0.915695125713626
"Tppp",0.96267278789378
"Traf3",0.80017498972412
"Trak1",0.849834511446817
"Trappc14",0.648211866337106
"Tsc2",0.829158896125349
"Tst",0.814418062788237
"Ttc23l",0.886368274265157
"Tubb4a",0.771974245297381
"Txn",0.533593678853347
"Ube2g1",0.914620957208691
"Ubr1",0.858695483144227
"Ubr3",0.66147464931049
"Uqcrc1",0.982365906869744
"Vat1",0.940567232952655
"Vcl",0.932537870685437
"Vdac1",0.893191538425866
"Vdac2",0.967682924604274
"Vdac3",0.952701756362842
"Vps13c",0.923865519821742
"Vps35",0.931856934963983
"Vps51",0.570826602445661
"Wdr1",0.927919883920596
"Wdr47",0.910906993074863
"Wipf1",0.862869818962968
"Wnk2",0.975629230914912
"Wnk3",0.882427245446633
"Xpo7",0.503775656163143
"Yes1",0.992711546113755
"Ykt6",0.927601188384227
"Ywhag",0.949593976708967
"Ywhah",0.864632957504653
