"","V1"
"Rpl23",0.934857153564091
"Rpl23a",0.906727594690604
"Rpl24",0.97481014436818
"Rpl26",0.97469792833255
"Rpl28",0.950109672227155
"Rpl29",0.96419028136032
"Rpl30",0.986855129187792
"Rpl31",0.725145220070212
"Rpl34",0.485082670411882
"Rpl36",0.822250756700422
"Rpl4",0.943008472892691
"Rpl5",0.870333480001602
"Rpl6",0.833393303654267
"Rpl7",0.943393380989523
"Rpl7a",0.940411698187405
"Rpl9",0.886029820892681
"Rplp0",0.958170675230598
"Rplp2",0.865662514464868
"Rps12",0.942904593961396
"Rps13",0.767463118980173
"Rps14",0.963844728797612
"Rps17",0.969188062477452
"Rps18",0.890317602760855
"Rps2",0.983852055094866
"Rps20",0.961434573946298
"Rps23",0.372720996329193
"Rps24",0.852166689416005
"Rps25",0.861242632223999
"Rps28",0.757361757259793
"Rps3",0.929321638192158
"Rps3a",0.993210063141427
"Rps6",0.790848093645632
"Rps8",0.903365336089471
"Rpsa",0.966854658226439
"Rufy1",0.979255555987597
"Rufy2",0.861372300821707
"Ruvbl1",0.648165145779437
"Ruvbl2",0.97429787331446
"Rwdd4",0.536336328414912
"S100a10",0.751358205703769
"S100a11",0.433609294241147
"S100a16",-0.186164062774608
"S100a6",0.787337097368405
"Samhd1",0.936374110524026
"Sart3",0.958246094945678
"Scfd1",0.987884035154331
"Scfd2",0.966845716521698
"Scn9a",0.374594104499019
"Sec22b",0.94985634298192
"Sec23ip",0.989118869822049
"Sec31a",0.983235893977317
"Serbp1",0.95089425859577
"Set",0.780441032655819
"Sf1",0.945511705314945
"Sf3b1",0.867733330929031
"Sfpq",0.948271555971445
"Sh3d19",0.625677603875121
"Sh3kbp1",0.948688947848915
"Slc27a4",0.951608662502793
"Slc44a2",-0.0648972899422868
"Snrnp70",0.46259100799881
"Snrpd2",0.83664649674226
"Snrpd3",0.991076240354992
"Soga3",0.824207221218462
"Son",0.910766916538675
"Sorbs2",0.786262529363979
"Spag9",0.913720854720604
"Srp68",0.984367757417242
"Srrm1",0.318962045329022
"Srrm2",0.980975824786321
"Srsf4",0.011926784323375
"Srsf6",0.771252307349476
"Ssb",0.90151468839066
"Steap3",0.947854765414069
"Stim1",0.778457939996892
"Stom",0.886079472793733
"Stx12",0.934070120763053
"Stx7",0.83865852618045
"Sub1",0.943052549870769
"Surf4",0.943309430872925
"Syncrip",0.981358857268086
"Synrg",0.86078356250176
"Taldo1",0.96046566849904
"Tardbp",0.984572548595679
"Tars1",0.978574999274625
"Tbc1d8b",-0.155671084477495
"Tgoln1",0.978453973001115
"Thop1",0.980849197353606
"Tmpo",0.778927955034476
"Tomm20",0.896551949457255
"Top2b",0.90872871997681
"Top3b",0.993494082152871
"Tpm4",0.896737546167994
"Trarg1",0.889655245038754
"Trim25",0.792241707710767
"Trim28",0.915041072402749
"Trim56",0.97035736607605
"Ttc39b",0.0956205831047741
"U2af2",0.829239747084309
"U2surp",0.977374029440317
"Ubap2",0.985838110896082
"Ubap2l",0.991386528080597
"Upf1",0.930054701889345
"Uqcrc2",0.942355439480003
"Usp7",0.9591619833007
"Vars1",0.972938856090073
"Vcp",0.918249782002831
"Vim",0.0185093729759124
"Washc2",0.91847878565273
"Wbp2",0.463524138736835
"Wrnip1",0.911081470608268
"Ythdf1",0.929275487421743
"Zdhhc3",0.996028107370581
"Zfyve16",0.336864678942031
"Znf207",0.984271119765485
"Znf598",0.964247400158673
