"","V1"
"Comt",0.944365080690077
"Copa",0.95999053658233
"Copb2",0.984208673809729
"Coprs",0.930304567415412
"Cops3",0.912610261463814
"Cops4",0.934654925091582
"Coro7",0.920720007525121
"Cox5a",-0.865075200554482
"Cox6b1",0.947188764658857
"Cox7a2",0.889644210083972
"Cox7c",0.778468776561661
"Cpeb2",0.978135863040929
"Cpeb4",0.995087008752561
"Cpne4",-0.785907745434557
"Cpsf4",0.986442162170468
"Crbn",0.848861978375248
"Crcp",0.933127941657374
"Cstf2",0.837297614075967
"Ctif",0.997360642119305
"Ctnnbip1",0.700044922032481
"Cul2",-0.922968716456226
"Cyb5a",0.978960796065628
"Cyfip2",-0.872445696123774
"Dag1",0.938872473387815
"Dazap1",0.984654493538734
"Dcaf5",0.974194081486698
"Ddx1",0.975110290289123
"Ddx3y",0.959403036928621
"Denr",0.919453373761711
"Dgkd",0.996313795454012
"Dhrs7",0.977015098848972
"Dhx15",0.928381787674686
"Dhx30",0.979272837135978
"Dhx57",0.979552365134985
"Dis3l2",0.912714566754863
"Dkc1",0.955236846349506
"Dnttip2",0.99496224136015
"Dock5",0.977704929964433
"Dynlrb1",0.722776429721861
"Dzank1",0.986271086960976
"Ebag9",0.993869682584433
"Edc4",0.941897328364149
"Edf1",0.649987514534805
"Eef1akmt1",0.926617378331856
"Eef1b",0.9745645683873
"Eef1d",0.99044990954586
"Eef1e1",0.988341296790466
"Eef1g",0.980995321591431
"Eif2b4",0.986122189115627
"Eif2s2",0.990886361977173
"Eif3a",0.929412481574617
"Eif3c",0.987881332490421
"Eif3d",0.964914914752864
"Eif3f",0.975010759350926
"Eif3g",0.980954403401729
"Eif3h",0.978379397372424
"Eif3j1",0.994355995523294
"Eif4e",0.977145404307336
"Eif4enif1",0.994688885533785
"Eif4g1",0.982451048430628
"Eif4g2",0.974581775233863
"Elapor2",0.991850190118214
"Elavl2",0.995847875695862
"Elavl3",0.997530728329698
"Emc7",0.825085724305144
"Emd",0.964919103697323
"Emilin2",0.990341739674498
"Epg5",0.931388113172608
"Eprs1",0.9761110944472
"Erh",0.992132656469323
"Exoc1",0.95906505690283
"Exoc2",0.766685222327737
"Fam120c",0.996570574654241
"Farp1",0.64389516685824
"Fhip1b",0.992287553212883
"Fip1l1",0.99576327051325
"Fis1",0.908914060780066
"Fkbp2",0.901470420554602
"Fkbp3",0.991524224178186
"Fkbp8",0.975432880642338
"Fmr1",0.983471584351972
"Frmd4b",0.950682919420663
"Fth1",0.964611998037995
"Fxr1",0.973241352427246
"Gatad2b",0.975632614849321
"Gemin5",0.996355942497297
"Ggt7",0.98285503789836
"Gigyf1",0.975124866356972
"Gkap1",0.996433923716706
"Glrb",0.838400519936258
"Gnai1",0.87957615389507
"Gnaq",0.89726351282094
"Gnaz",0.899157371612268
"Gnpda2",0.610291508949726
"Golga1",0.995865245775742
"Golga3",0.945567210322594
"Golga4",0.976387007761695
"Golga5",0.995881473985733
"Golph3",0.897155953506821
"Gorab",0.837707608652905
"Gosr1",0.9965874188043
"Gpaa1",0.992903178352255
"Gpd2",-0.760796641826923
"Gpr89",0.983728681125362
"Grm7",0.867917556871763
"Grsf1",0.993749699767611
"Gtf2a1",0.98418600181346
"Gtf2f2",0.970811163021459
"H2bc12",0.991177336461076
"Habp4",0.983800307170353
"Hacd2",0.893552088853574
"Hdgf",0.964844346004693
"Hecw1",0.972479183234845
"Hip1",0.910281796989858
"Hivep2",0.929451644852227
"Hmbox1",0.99599796150929
"Hnrnpa0",0.961332343941893
"Hnrnpa1",0.955494236669103
"Hnrnpab",0.947089221590564
"Hnrnpd",0.97606611817527
"Hnrnph2",0.988713110390973
"Hnrnpl",0.970089190751939
"Hnrnpul1",0.97553179637619
"Iffo1",-0.93825967524223
"Igf2r",0.991031605947702
"Ilrun",0.929097859212273
"Ipo11",0.667231905848271
"Jakmip1",0.996020675203534
"Jph3",0.994889883736258
"Kcnb1",0.978089865729977
"Kcnd1",0.899182453524636
"Kcnd3",-0.897263667905397
"Khdrbs1",0.997744514259613
"Kiaa0100",0.900503308617145
"Kiaa1522",0.97959938905592
"Kif16b",0.666267021120659
"Ktn1",0.948899645635592
"Larp4",0.971407170149883
"Larp4b",0.996469583926431
"Las1l",0.984008558249461
"Lmnb2",0.931026336423196
"Lrrc59",0.91814191961104
"Lrrn1",0.913317401887899
"Lsm11",0.959689741371359
"Lsm12",0.973065137636529
"Lsm14b",0.995790009958818
"Lsm4",0.764877118650298
"Lysmd1",-0.941624503524199
"Macf1",0.915125776256821
"Maco1",0.937668939595282
"Magoh",0.996230050527582
"Map9",0.993471696801769
"Mapk9",0.984379479428251
"Mars1",0.985724194972394
"Matr3",0.920822841147238
"Mbnl1",0.995356255064483
"Mcf2l",-0.721042131514727
"Mcrip1",0.98406078756609
"Mepce",0.995788219749135
"Metap2",0.880577037273511
"Miga2",0.974711825523745
"Minar1",0.952698717960969
"Mre11",0.968363761489991
"Mrps36",0.690317963265224
"Mrs2",0.840692498508337
"Mtcl1",0.984961247138307
"Mtmr2",0.91121643774896
"Mtx2",0.984052740854673
"Naa35",0.977126938632225
"Naa50",0.922617633122725
"Nacad",0.991399104893611
"Ncbp2",0.992223501786765
"Ndufa2",-0.861539206399571
"Ndufb10",0.827613576683984
"Nexn",0.907867221393306
"Nfat5",0.904237553604841
"Nif3l1",0.9818104941624
"Nme2",0.796823211854563
"Npepps",0.868301005912428
"Nploc4",0.931352256946499
"Npm1",0.971324061921889
"Nrbp2",0.973437835652597
"Nudcd1",0.941976258615792
"Nudcd2",0.955064800243205
"Nudt21",0.938770086360786
"Nup133",0.983674118071707
"Nup214",0.987107182922119
"Nup50",0.997366928757101
"Nup54",0.955143384964941
"Nup62",0.938721563786569
"Obi1",0.942646056790202
"Osbpl8",0.640491837942813
"Otud4",0.941643699210749
"Pabpc1",0.96722331182508
"Pag1",0.910096241139723
"Parg",0.938130066257296
"Pawr",-0.793847829436906
"Paxbp1",0.980528918442229
"Pcbp4",0.995754868388242
"Pdxdc1",0.985659363279947
"Pex19",0.912275502666414
"Pfdn5",0.703620703285792
"Pgm1",-0.695320698280768
"Phf2",0.982879820266857
"Pigu",0.973838249689304
"Pik3cd",0.862104633730662
"Pnn",0.985201306966467
"Polr2a",0.98784648621872
"Pom121",0.980501182551371
"Ppdpf",0.981418428806587
"Ppm1e",0.798816767015265
"Ppm1g",0.997934947912286
"Ppm1j",0.970708876355493
"Ppp1cb",0.837393681780023
"Prpf31",0.979457174708852
"Prpsap2",0.662285063366382
"Prrc2b",0.8511335291864
"Prrc2c",0.978471740548713
"Psat1",0.890389410088969
"Psip1",0.982609489567359
"Psma4",0.927324327881511
"Psma6",0.865964019264153
"Psma7",0.874691678483231
"Psmb4",0.956962982000547
"Psmb7",0.789999065890157
"Psmc5",0.973041695125386
"Psmd12",0.911887583800442
"Psmd3",0.954187433236241
"Psme1",0.914938565993339
"Pspc1",0.927367589720119
"Ptbp2",0.99804301334754
"Ptbp3",0.980027208768538
"Pten",0.712623125069343
"Ptges3",0.978412706041458
"Ptms",0.994755463312055
"Puf60",0.931279925231988
"Pum1",0.993424764055605
"Purb",0.923912552555125
"Purg",0.994479137630457
"Qars1",0.98117209302471
"Qrich1",0.994087631195959
"R3hcc1",0.862136918694573
"Rab39b",-0.89775970596664
"Rab3b",0.820451873256038
"Rab9b",0.886641793939273
"Rabl3",0.971252953248154
