"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051049","GO:0051049","regulation of transport","122/486","307/2069",0.397394136807818,1.69178697336497,7.27598106058132,3.17159193286438e-12,4.95447968369599e-10,4.18983986920504e-10,"Mapt/Map1b/Ckap5/Sorbs1/Clasp2/Rtn4/Ank3/Add1/Aak1/Wasl/Atp1a1/Cd2ap/Rab3c/Wnk1/Epb41l1/Septin5/Rint1/Myh9/Abr/Bag3/Slc25a5/Nefh/Git1/Rab11fip5/Dnm1/Epn2/Dctn1/Arfgap1/Sh3gl1/Exoc4/Ppid/Snx9/Snap29/Pdcd6ip/Ehd1/Fhl1/Tpr/Dync1h1/Rala/Tgm2/Gapvd1/Actb/Rab15/Rab23/Fga/Calm1/Glud1/Aqp1/Vdac1/Atp2a1/Chmp3/Phb2/Acaa2/Nolc1/Fbn1/Amph/Ank2/Ankrd13d/Ap2b1/Ap2m1/Arhgap21/Arhgap44/Atp1b1/Atp2b1/Atp8a1/Bin1/Cadps/Camk2d/Chp1/Cplx1/Dnajc6/Dnm3/Ehd3/Ehd4/Flot1/Gabbr1/Gnao1/Grk2/Itgb1/Kcna2/Krt20/Lrsam1/Madd/Mctp2/Mink1/Mup1/Myo18a/Ndufaf2/Nedd4l/Nsf/Numb/Pacsin1/Pclo/Pex5l/Prkcd/Prkcq/Prom2/Ptpn23/Rab11b/Rab21/Rab5c/Rph3a/Rufy3/Scn10a/Septin4/Sestd1/Sgip1/Slc12a2/Slc25a4/Smap1/Smcr8/Snap25/Snap91/Srcin1/Stxbp1/Syn1/Synj1/Syt7/Tmed10/Vps4b/Vsnl1/Wdr44",122
"GO:0071705","GO:0071705","nitrogen compound transport","133/486","355/2069",0.374647887323944,1.59495160261983,6.82249696059645,4.31174902889323e-11,5.23877507010527e-09,4.43025908992129e-09,"Mapt/Map1a/Ckap5/Rtn4/Ank3/Eps15/Cd2ap/Rab3c/Wnk1/Sptbn1/Epb41l1/Mon2/Rint1/Myh9/Washc2/Bag3/Slc25a5/Ap3d1/Rab11fip5/Ap3s1/Dctn1/Arfgap1/Snx2/Sec22b/Exoc4/Ranbp2/Ppid/Srpra/Arfgap2/Kpna3/Snx9/Snap29/Pdcd6ip/Ehd1/Camsap3/Tpr/Tgm2/Gapvd1/Necap2/Actb/Rab15/Rab23/Smurf1/Fga/Glud1/Aqp1/Chmp3/Phb2/Nolc1/Fbn1/Vps37a/Agap3/Ank2/Ap2b1/Ap2m1/Ap3b2/Arfgap3/Arhgap44/Atp8a1/Cadps/Ccdc22/Chmp7/Chp1/Cplx1/Ehbp1/Ehd3/Exoc3/Flot1/Fmn2/Gabbr1/Gga3/Gnao1/Grk2/Itgb1/Kcna2/Kif5a/Kif5c/Krt20/Lrsam1/Madd/Mup1/Myo18a/Napg/Ndufaf2/Necap1/Nsf/Pclo/Pex14/Pex5l/Pgrmc2/Phaf1/Pik3c3/Praf2/Prkcd/Prkcq/Ptpn23/Rab11b/Rab11fip2/Rab21/Rab5c/Rab6b/Rabgap1l/Rph3a/Rufy3/Scfd2/Slc12a2/Slc25a4/Snap25/Snap47/Snap91/Snupn/Snx1/Snx11/Srcin1/Stam2/Strada/Stx7/Stxbp1/Syt7/Timm44/Tmed10/Tom1l2/Tomm20/Trarg1/Trpv1/Vipas39/Vps13a/Vps13c/Vps4b/Vps8/Vsnl1/Ykt6/Zfyve16",133
"GO:0030030","GO:0030030","cell projection organization","105/486","260/2069",0.403846153846154,1.71925451092118,6.8707307425783,5.29103518213055e-11,6.09025997016817e-09,5.15033175346448e-09,"Map6/Mapt/Map1b/Epb41l3/Map1a/Map4/Ckap5/Nefm/Clasp2/Rtn4/Ank3/Strn/Wasl/Cd2ap/Dock7/Myh9/Nefh/Git1/Pdlim5/Arpin/Dctn1/Dclk1/Snx2/Afdn/Fn1/Septin7/Snap29/Ehd1/Eif4g2/Camsap3/Ablim1/Cul4b/Luzp1/Rala/Actb/Dpysl3/Mks1/Rcc2/Rab23/Actr2/Smurf1/Aqp1/Postn/Caprin1/Arap1/Abi1/Ablim2/Arhgap44/Arpc5/Asap1/Atl1/Camsap1/Camsap2/Coro1b/Crmp1/Cyld/Dmtn/Dnm3/Dock11/Dst/Ehd3/Ehd4/Enah/Flot1/Fnbp1l/Fry/Gak/Gprin1/Impact/Iqcb1/Itgb1/Itsn2/Katnb1/Kif21a/Kif5a/Kif5c/Lama3/Mapre1/Mink1/Nedd4l/Nefl/Numb/Pacsin1/Prkcd/Prkcq/Prom2/Ptpn23/Rab21/Rap1gap2/Rph3a/Rufy3/Scn11a/Shc1/Slc25a46/Snap25/Snap91/Snx1/Srcin1/Stk24/Stxbp1/Tanc1/Tubb3/Tubb4a/Vps13a/Wdr44",105
"GO:0120039","GO:0120039","plasma membrane bounded cell projection morphogenesis","58/486","117/2069",0.495726495726496,2.11040765361753,6.84996598898407,2.06160116492418e-10,1.73412374911123e-08,1.46649119302502e-08,"Map6/Mapt/Map1b/Epb41l3/Map1a/Nefm/Clasp2/Rtn4/Ank3/Wasl/Cd2ap/Dock7/Nefh/Pdlim5/Arpin/Dclk1/Snx2/Afdn/Fn1/Septin7/Eif4g2/Ablim1/Actb/Actr2/Smurf1/Postn/Caprin1/Abi1/Arhgap44/Atl1/Coro1b/Dnm3/Dst/Enah/Flot1/Impact/Itgb1/Itsn2/Kif21a/Kif5a/Kif5c/Lama3/Mink1/Nedd4l/Nefl/Numb/Pacsin1/Rab21/Rufy3/Scn11a/Slc25a46/Snap25/Snap91/Snx1/Srcin1/Stxbp1/Tubb3/Vps13a",58
"GO:0015031","GO:0015031","protein transport","117/486","311/2069",0.37620578778135,1.60158389901155,6.37558305503202,7.51496458859651e-10,6.08712131676318e-08,5.14767749791972e-08,"Map1a/Ank3/Eps15/Cd2ap/Rab3c/Sptbn1/Epb41l1/Mon2/Rint1/Myh9/Washc2/Bag3/Ap3d1/Rab11fip5/Ap3s1/Dctn1/Arfgap1/Snx2/Sec22b/Exoc4/Ranbp2/Ppid/Srpra/Arfgap2/Kpna3/Snx9/Snap29/Pdcd6ip/Ehd1/Camsap3/Tpr/Gapvd1/Necap2/Rab15/Rab23/Smurf1/Fga/Glud1/Chmp3/Phb2/Nolc1/Fbn1/Vps37a/Agap3/Ank2/Ap2b1/Ap2m1/Ap3b2/Arfgap3/Arhgap44/Cadps/Ccdc22/Chmp7/Chp1/Cplx1/Ehbp1/Ehd3/Exoc3/Fmn2/Gga3/Gnao1/Itgb1/Kif5a/Kif5c/Krt20/Lrsam1/Madd/Mup1/Myo18a/Napg/Ndufaf2/Necap1/Nsf/Pclo/Pex14/Pex5l/Phaf1/Pik3c3/Praf2/Prkcd/Prkcq/Ptpn23/Rab11b/Rab11fip2/Rab21/Rab5c/Rab6b/Rabgap1l/Rph3a/Rufy3/Scfd2/Slc12a2/Snap25/Snap47/Snap91/Snupn/Snx1/Snx11/Srcin1/Stam2/Strada/Stx7/Stxbp1/Syt7/Timm44/Tmed10/Tom1l2/Tomm20/Trarg1/Vipas39/Vps13a/Vps13c/Vps4b/Vps8/Vsnl1/Ykt6/Zfyve16",117
"GO:0034330","GO:0034330","cell junction organization","67/486","150/2069",0.446666666666667,1.90155006858711,6.35112904959473,2.26721718374397e-09,1.61574520309857e-07,1.36638236557851e-07,"Mapt/Map1b/Epb41l3/Ckap5/Sorbs1/Clasp2/Rtn4/Ank3/Add1/Wasl/Cd2ap/Dock7/Myh9/Nefh/Tln2/Fermt2/Pdlim5/Dctn1/Dclk1/Sncb/Afdn/Fn1/Septin7/Pdcd6ip/Tubb5/Camsap3/Plec/Dusp3/Actb/Rcc2/Actr2/Caprin1/Dsc1/Col4a1/Add2/Arhgap44/Asap1/Cadm1/Caskin1/Col16a1/Crmp1/Dgkz/Dmtn/Dnm3/Dst/Flot1/Itgb1/Lama3/Mtss1/Nedd4l/Nefl/Numb/Palld/Pclo/Prmt8/Ptpn23/Rer1/Rph3a/Slc25a46/Slk/Snap25/Snap91/Srcin1/Srgap3/Syn1/Syn2/Tanc1",67
"GO:0051128","GO:0051128","regulation of cellular component organization","153/486","446/2069",0.34304932735426,1.46043016110281,6.08169839617411,2.52324038285739e-09,1.6722202173664e-07,1.41414142031274e-07,"Map6/Mapt/Map1b/Map1a/Sptan1/Ckap5/Nefm/Clasp2/Rtn4/Ank3/Add1/Aak1/Wasl/Cd2ap/Wnk1/Bcas3/Tppp3/Sptbn1/Pebp1/Myh9/Washc2/Abr/Slc25a5/Fermt2/Git1/Pdlim5/Dnm1/Arpin/Epn2/Dctn1/Arfgap1/Dclk1/Sec22b/Sh3gl1/Phldb1/Afdn/Fn1/Snx9/Cgnl1/Pdcd6ip/Tubb5/Ehd1/Eif4g2/Camsap3/Fhl1/Tpr/Trappc12/Luzp1/Dusp3/Dync1h1/Rala/Tgm2/Ruvbl1/Actb/Dpysl3/Rcc2/Actr2/Smurf1/Eif4g3/Aqp1/Plscr3/Caprin1/Arap1/Chmp3/Acaa2/Hspg2/Eln/Add2/Amph/Ank1/Ankrd13d/Ap2b1/Ap2m1/Arhgap17/Arhgap21/Arhgap28/Arhgap44/Arhgef18/Arpc5/Asap1/Atp8a1/Bin1/Camsap1/Camsap2/Caskin1/Cav2/Chmp7/Col16a1/Coro1b/Cplx1/Crmp1/Csnk1a1/Cyld/Dmtn/Dnajc6/Dnm3/Dock11/Ehd3/Ehd4/Flot1/Fnbp1l/Gak/Itgb1/Itsn2/Katnb1/Kif21a/Lnpk/Lrsam1/Mapre1/Mtss1/Myo18a/Nedd4l/Nefl/Nek7/Nsf/Numb/Pacsin1/Prkcd/Prkcq/Prmt8/Prom2/Ptpn23/Rab21/Rab3gap2/Rab5c/Rad50/Rap1gap2/Rph3a/Rufy3/Ruvbl2/Sgip1/Sh3bp4/Slain2/Slc25a4/Slk/Smap1/Smcr8/Snap25/Snap91/Srcin1/Srgap3/Stk24/Stxbp1/Synj1/Syp/Syt7/Tanc1/Tmod1/Tmod2/Tom1l2/Tubb4a/Vps4b/Wdr44",153
"GO:0048812","GO:0048812","neuron projection morphogenesis","54/486","112/2069",0.482142857142857,2.05257936507937,6.34485051730269,3.44013906480402e-09,2.21281886315482e-07,1.87130784422931e-07,"Map6/Mapt/Map1b/Epb41l3/Map1a/Nefm/Clasp2/Rtn4/Ank3/Wasl/Cd2ap/Dock7/Nefh/Pdlim5/Dclk1/Afdn/Fn1/Septin7/Eif4g2/Ablim1/Actb/Actr2/Smurf1/Postn/Caprin1/Abi1/Arhgap44/Atl1/Dnm3/Dst/Enah/Flot1/Impact/Itgb1/Itsn2/Kif21a/Kif5a/Kif5c/Lama3/Mink1/Nedd4l/Nefl/Numb/Pacsin1/Rab21/Rufy3/Scn11a/Slc25a46/Snap25/Snap91/Srcin1/Stxbp1/Tubb3/Vps13a",54
"GO:0007017","GO:0007017","microtubule-based process","67/486","154/2069",0.435064935064935,1.85215915771471,6.08905127463581,8.78319131122986e-09,5.05495773622624e-07,4.27481084039636e-07,"Map6/Mapt/Map1b/Map1a/Map4/Ckap5/Tuba4a/Nefm/Clasp2/Ank3/Dync1li2/Tppp3/Dock7/Tacc2/Myh9/Dctn2/Nefh/Ap3d1/Git1/Ap3s1/Dctn1/Phldb1/Pdcd6ip/Map7/Tubb5/Camsap3/Tpr/Dusp3/Dync1h1/Katnal2/Map7d1/Actr2/Chmp3/Actr10/Ap3b2/Arhgap21/Camsap1/Camsap2/Chmp7/Chp1/Clip2/Cyld/Dst/Eml1/Flot2/Fmn2/Itgb1/Katnal1/Katnb1/Kif21a/Kif5a/Kif5c/Klc2/Madd/Map7d2/Mapre1/Nefl/Pex14/Rab21/Septin4/Slain2/Slk/Sugt1/Tubb3/Tubb4a/Vps13a/Vps4b",67
"GO:0030029","GO:0030029","actin filament-based process","69/486","162/2069",0.425925925925926,1.81325255296449,5.97256026283414,1.51111743084459e-08,8.2620345531428e-07,6.98692980524723e-07,"Epb41l3/Sptan1/Sorbs1/Clasp2/Add1/Wasl/Atp1a1/Cd2ap/Bcas3/Sptbn1/Epb41l1/Myo1e/Myh9/Washc2/Abr/Tln2/Fermt2/Cnn3/Pdlim5/Arpin/Snx9/Cgnl1/Pdcd6ip/Plec/Luzp1/Rala/Actb/Dpysl3/Actr2/Aqp1/Atp2a1/Arap1/Eln/Add2/Ank2/Arhgap17/Arhgap28/Arhgap44/Arhgef18/Arpc5/Bcar1/Bin1/Camk2d/Cdc42bpb/Coro1b/Dmtn/Enah/Fmn2/Fmnl1/Fnbp1l/Itgb1/Mical3/Mink1/Mtss1/Myo18a/Nedd4l/Pacsin1/Palld/Pclo/Prkcd/Prkcq/Rufy3/Shc1/Srcin1/Tagln3/Thsd7a/Tmod1/Tmod2/Wipf3",69
"GO:0016050","GO:0016050","vesicle organization","41/486","80/2069",0.5125,2.1818158436214,5.97214514670852,3.44436007538469e-08,1.78535914096809e-06,1.50981927210114e-06,"Wasl/Cd2ap/Ap3d1/Ap3s1/Dnm1/Sec22b/Arfgap2/Snap29/Pdcd6ip/Trappc12/Aqp1/Chmp3/Agfg2/Ap2m1/Ap3b2/Arfgap3/Cadps/Cav2/Chmp7/Chp1/Cplx1/Dnm3/Fnbp1l/Myo18a/Pik3c3/Rab5c/Rph3a/Snap25/Snap47/Snap91/Snx11/Stx7/Stxbp1/Synj1/Syt7/Tmed10/Trappc9/Trarg1/Vapb/Vps4b/Vps8",41
"GO:0097435","GO:0097435","supramolecular fiber organization","78/486","194/2069",0.402061855670103,1.71165839378898,5.76799332909892,3.51030832472006e-08,1.78535914096809e-06,1.50981927210114e-06,"Mapt/Map1b/Map1a/Sptan1/Map4/Ckap5/Prph/Sorbs1/Nefm/Clasp2/Add1/Wasl/Cd2ap/Tppp3/Sptbn1/Myo1e/Tacc2/Myh9/Washc2/Nefh/Fermt2/Git1/Cnn3/Arpin/Dctn1/Snx9/Cgnl1/Camsap3/Plec/Luzp1/Dync1h1/Dpysl3/Flg/Actr2/Arap1/Fbln5/Krt25/Hspg2/Eln/Add2/Agfg2/Arhgap17/Arhgap28/Arhgef18/Arpc5/Bcar1/Bin1/Camsap1/Camsap2/Chp1/Clip2/Coro1b/Dmtn/Enah/Fmn2/Itgb1/Katnb1/Kif21a/Krt20/Krt31/Krt80/Loxl1/Mapre1/Mical3/Mtss1/Nefl/Pacsin1/Prkcd/Prkcq/Rufy3/Slain2/Slk/Tagln3/Tmod1/Tmod2/Tubb4a/Vipas39/Wipf3",78
"GO:0046903","GO:0046903","secretion","73/486","181/2069",0.403314917127072,1.71699292908624,5.59378937357994,8.98068521974914e-08,4.36461301679808e-06,3.69100910668988e-06,"Clasp2/Rtn4/Cd2ap/Rab3c/Wnk1/Epb41l1/Septin5/Myh9/Abr/Git1/Rab11fip5/Exoc4/Ppid/Snap29/Pdcd6ip/Rala/Tgm2/Rab15/Fga/Glud1/Aqp1/Fbln5/Fbn1/Aqp5/Arfgap3/Arhgap17/Cadps/Cplx1/Dgki/Efr3a/Exoc3/Gabbr1/Gnao1/Grk2/Kcna2/Krt20/Madd/Mctp2/Mical3/Mup1/Myo18a/Ndufaf2/Nsf/Pclo/Pex5l/Prkcq/Ptpn23/Rab11b/Rab11fip2/Rab21/Rph3a/Scn11a/Septin4/Slc12a2/Smcr8/Snap25/Snap47/Snap91/Srcin1/Stxbp1/Syn1/Syn2/Synj1/Syp/Syt7/Tmed10/Trarg1/Trpv1/Vps13a/Vps4b/Vsnl1/Wipf3/Ykt6",73
"GO:0045103","GO:0045103","intermediate filament-based process","14/486","16/2069",0.875,3.72505144032922,6.06168223174673,9.97766617488998e-08,4.64279913286902e-06,3.92626191921202e-06,"Prph/Nefm/Nefh/Synm/Plec/Flg/Krt25/Agfg2/Csnk1a1/Dst/Krt20/Krt31/Krt80/Nefl",14
"GO:0007267","GO:0007267","cell-cell signaling","74/486","185/2069",0.4,1.70288065843621,5.5498334750285,1.08953394311602e-07,4.91297191515986e-06,4.15473811996047e-06,"Mapt/Map1b/Map1a/Ckap5/Sorbs1/Rtn4/Cd2ap/Wnk1/Bcas3/Septin5/Myh9/Abr/Nefh/Git1/Rab11fip5/Dnm1/Sncb/Sh3gl1/Exoc4/Afdn/Snap29/Tgm2/Fga/Glud1/Aqp1/Vdac1/Fbn1/Abi1/Ank2/Arhgap44/Cadm1/Cadps/Camk2d/Cav2/Cplx1/Dgki/Dmxl2/Efr3a/Flot1/Gabbr1/Gnao1/Grk2/Itgb1/Itsn2/Kcna2/Madd/Mctp2/Mink1/Mup1/Ndufaf2/Nefl/Pclo/Pex5l/Prkar2b/Ptpn23/Rab11b/Rab11fip2/Rab3gap2/Rph3a/Scn10a/Slc12a2/Snap25/Snap47/Snap91/Stxbp1/Syn1/Syn2/Synj1/Syp/Syt7/Tmod2/Trpv1/Vps13a/Vsnl1",74
"GO:0044087","GO:0044087","regulation of cellular component biogenesis","82/486","216/2069",0.37962962962963,1.616159884164,5.30072812719253,3.12837280222515e-07,1.26699098490119e-05,1.07145243928062e-05,"Mapt/Map1b/Sptan1/Ckap5/Clasp2/Rtn4/Add1/Wasl/Tppp3/Sptbn1/Myh9/Fermt2/Git1/Pdlim5/Dctn1/Dclk1/Sec22b/Phldb1/Afdn/Snx9/Cgnl1/Pdcd6ip/Camsap3/Tpr/Trappc12/Luzp1/Dusp3/Dync1h1/Rala/Dpysl3/Rcc2/Actr2/Aqp1/Caprin1/Arap1/Chmp3/Eln/Add2/Arhgap28/Arhgap44/Arhgef18/Arpc5/Bin1/Camsap1/Camsap2/Caskin1/Chmp7/Col16a1/Crmp1/Csnk1a1/Cyld/Dmtn/Dnajc6/Dnm3/Dock11/Flot1/Fnbp1l/Gak/Kif21a/Lrsam1/Mapre1/Mtss1/Nedd4l/Nek7/Numb/Prkcd/Prkcq/Rab3gap2/Slain2/Slk/Smcr8/Snap25/Snap91/Srcin1/Srgap3/Stxbp1/Syp/Tmod1/Tmod2/Tubb4a/Vps4b/Wdr44",82
"GO:0043933","GO:0043933","protein-containing complex organization","104/486","293/2069",0.354948805460751,1.51108863888538,5.23072033709305,3.36328221298407e-07,1.29410989231507e-05,1.09438600380121e-05,"Mapt/Map1b/Map1a/Sptan1/Map4/Ckap5/Nefm/Clasp2/Rtn4/Eps15/Add1/Wasl/Cd2ap/Wnk1/Eif4b/Tppp3/Sptbn1/Clint1/Nap1l1/Fermt2/Git1/Dnm1/Dctn1/Sh3gl1/Afdn/Fn1/Ppid/Srpra/Snx9/Snap29/Pdcd6ip/Nap1l4/Ehd1/Camsap3/Plec/Tpr/Trappc12/Rpl5/Eif5/Tgm2/Ruvbl1/Fga/Luc7l/Calm1/Chmp3/Eln/Add2/Ap2b1/Ap2m1/Aqp5/Arhgap28/Arpc5/Atl1/Bin1/Cadps/Camsap1/Camsap2/Chmp7/Chp1/Clybl/Col16a1/Csnk1a1/Cyld/Dmtn/Dnajc6/Efr3a/Ehd3/Ehd4/Gak/Katnb1/Kcna2/Kctd16/Kif21a/Letm1/Mapre1/Med15/Mical3/Mtss1/Ndufaf2/Nefl/Nek7/Nsf/Pex14/Pik3c3/Prkcd/Prmt8/Rph3a/Ruvbl2/Slain2/Slc25a46/Smcr8/Snap25/Snap47/Snap91/Snupn/Stxbp1/Sugt1/Synj1/Syp/Tmod1/Tmod2/Trpv1/Tubb4a/Vps4b",104
"GO:0007399","GO:0007399","nervous system development","122/486","358/2069",0.340782122905028,1.45077821458951,5.19556008980212,3.37285157119154e-07,1.29410989231507e-05,1.09438600380121e-05,"Map6/Mapt/Map1b/Epb41l3/Map1a/Map4/Ckap5/Nefm/Clasp2/Rtn4/Ank3/Strn/Wasl/Rtn3/Cd2ap/Dock7/Scyl2/Sptbn1/Tacc2/Abr/Bag3/Nap1l1/Nefh/Aars1/Fubp1/Git1/Pdlim5/Scyl1/Dctn1/Dclk1/Exoc4/Afdn/Fn1/Septin7/Ehd1/Eif4g2/Camsap3/Plec/Ablim1/Cul4b/Luzp1/Rala/Tgm2/Actb/Mal2/Dpysl3/Mks1/Rab23/Actr2/Smurf1/Glud1/Aqp1/Postn/Caprin1/Hspg2/Col4a1/Abi1/Add2/Arhgap44/Asap1/Atl1/Bin1/Cadm1/Camsap1/Camsap2/Caskin1/Cend1/Crmp1/Dmxl2/Dnm3/Dst/Eml1/Enah/Flot1/Fry/Gak/Glmn/Gprin1/Grk2/Impact/Itgb1/Itsn2/Katnb1/Kcna2/Kif21a/Kif5a/Kif5c/Lama3/Mast1/Mink1/Mtss1/Ncor2/Nedd4l/Nefl/Nsun5/Numb/Pacsin1/Pclo/Plpp3/Rab21/Rap1gap2/Rtn1/Rufy3/Scn11a/Sdha/Septin4/Shc1/Slc25a46/Snap25/Snap91/Snx1/Srcin1/Srgap3/Stk24/Stxbp1/Syn1/Synj1/Trappc9/Trpv1/Tubb3/Vps13a/Vps4b",122
"GO:0022406","GO:0022406","membrane docking","16/486","21/2069",0.761904761904762,3.24358220654517,5.72452692859233,4.29639679145407e-07,1.56603663048501e-05,1.32434546712014e-05,"Septin5/Esyt1/Esyt2/Exoc4/Snap29/Calm1/Cav2/Chp1/Exoc3/Gnao1/Pacs2/Pdzd8/Stx7/Stxbp1/Vapb/Ykt6",16
"GO:0051668","GO:0051668","localization within membrane","58/486","141/2069",0.411347517730496,1.75118932959752,5.11868490600413,1.04392170192855e-06,3.40754740614587e-05,2.88165032252704e-05,"Epb41l3/Sorbs1/Clasp2/Ank3/Eps15/Wnk1/Sptbn1/Epb41l1/Fermt2/Ap3d1/Git1/Exoc4/Afdn/Srpra/Map7/Ehd1/Rala/Lmnb2/Actb/Smurf1/Vps37a/Ank1/Ank2/Ap2b1/Ap2m1/Arhgap44/Atp1b1/Camk2d/Ccdc22/Chp1/Cplx1/Dmtn/Efr3a/Ehd3/Ehd4/Flot1/Flot2/Gak/Gga3/Itgb1/Nsf/Numb/Pacs1/Pacs2/Pacsin1/Phaf1/Ptpn23/Rab11b/Rab11fip2/Rab3gap2/Rab6b/Rer1/Snap47/Stx7/Stxbp1/Trarg1/Ubl4a/Wipf3",58
"GO:0000910","GO:0000910","cytokinesis","23/486","40/2069",0.575,2.44789094650206,5.12245048500278,3.15033847540737e-06,8.6875973425431e-05,7.34681420395554e-05,"Ank3/Wnk1/Sptbn1/Septin5/Myh9/Git1/Anxa11/Exoc4/Septin7/Snx9/Pdcd6ip/Plec/Luzp1/Actr2/Calm1/Chmp3/Chmp7/Exoc3/Fmn2/Pik3c3/Septin3/Septin4/Vps4b",23
"GO:0007269","GO:0007269","neurotransmitter secretion","19/486","30/2069",0.633333333333333,2.69622770919067,5.18428791268199,3.17790483494946e-06,8.6875973425431e-05,7.34681420395554e-05,"Septin5/Git1/Snap29/Cadps/Cplx1/Dgki/Efr3a/Mctp2/Pclo/Rph3a/Snap25/Snap47/Snap91/Stxbp1/Syn1/Syn2/Synj1/Syp/Syt7",19
"GO:0006836","GO:0006836","neurotransmitter transport","21/486","35/2069",0.6,2.55432098765432,5.1375043608139,3.3449129691827e-06,8.9211276385397e-05,7.54430306399743e-05,"Septin5/Git1/Snap29/Cadps/Cplx1/Dgki/Efr3a/Flot1/Itgb1/Mctp2/Pclo/Rph3a/Snap25/Snap47/Snap91/Stxbp1/Syn1/Syn2/Synj1/Syp/Syt7",21
"GO:0051301","GO:0051301","cell division","43/486","98/2069",0.438775510204082,1.86795582430503,4.87663545582772,3.99667754078977e-06,9.95366648337576e-05,8.41748707014714e-05,"Map4/Ckap5/Clasp2/Ank3/Wasl/Cd2ap/Wnk1/Dock7/Sptbn1/Septin5/Myh9/Fubp1/Git1/Anxa11/Dctn1/Exoc4/Septin7/Ppp1ca/Snx9/Pdcd6ip/Plec/Tpr/Luzp1/Dync1h1/Rala/Ruvbl1/Rcc2/Actr2/Calm1/Chmp3/Chmp7/Csnk1a1/Exoc3/Fmn2/Katnb1/Mapre1/Mical3/Nek9/Numb/Pik3c3/Septin3/Septin4/Vps4b",43
"GO:0065008","GO:0065008","regulation of biological quality","145/486","461/2069",0.314533622559653,1.33903305571177,4.57406602145988,5.0526498203887e-06,0.000118818765131076,0.000100481106218709,"Mapt/Map1b/Epb41l3/Map1a/Sptan1/Ckap5/Nefm/Clasp2/Rtn4/Ank3/Eps15/Add1/Aak1/Wasl/Atp1a1/Cd2ap/Wnk1/Sptbn1/Epb41l1/Pebp1/Myh9/Abr/Bag3/Slc25a5/Aars1/Fermt2/Git1/Pdlim5/Rab11fip5/Dnm1/Dctn1/Dclk1/Sh3gl1/Afdn/Fn1/Septin7/Snx9/Pdcd6ip/Tubb5/Eif4g2/Ctnnd1/Plec/Fhl1/Luzp1/Rpl5/Rala/Csde1/Larp1/Actr2/Smurf1/Fga/Calm1/Glud1/Aqp1/Postn/Plscr3/Caprin1/Arap1/Chmp3/Phb2/Acaa2/Fbn1/Eln/Add2/Ank2/Ap2b1/Ap2m1/Aqp5/Arhgap28/Arhgap44/Arhgef18/Arpc5/Asap1/Atp1b1/Atp2b1/Atp8a1/Bin1/Camk2d/Caskin1/Chp1/Cplx1/Crmp1/Dgki/Dld/Dmtn/Dmxl2/Dnm3/Ehd3/Flot1/Flot2/Fmnl1/Gabbr1/Gga3/Gnao1/Grk2/Itgb1/Kcna2/Kctd16/Lnpk/Madd/Mup1/Myl12b/Ncor2/Ndufaf2/Nedd4l/Nefl/Numb/Pacsin1/Palmd/Pclo/Pex5l/Plcb3/Plpp3/Prkcd/Prkcq/Prmt8/Rab11b/Rab11fip2/Rab21/Rufy3/Scn10a/Scn11a/Sh3glb2/Shc1/Slc12a2/Slc25a4/Snap25/Snap47/Snap91/Srcin1/Srgap3/Stxbp1/Sugt1/Syn1/Synj1/Syp/Syt7/Tanc1/Tmod1/Tmod2/Trpv1/Ubl4a/Vapb/Vps13a/Vsnl1",145
