"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005758","GO:0005758","mitochondrial intermembrane space","5/152","16/1596",0.3125,3.28125,2.97456093955807,0.0134714020071766,0.0488589654887152,0.0325938084698382,"Ciapin1/Rexo2/Park7/Ak2/Ccs",5
"GO:0005875","GO:0005875","microtubule associated complex","5/152","16/1596",0.3125,3.28125,2.97456093955807,0.0134714020071766,0.0488589654887152,0.0325938084698382,"Dync1li1/Kif5b/Dync1i2/Klc1/Pafah1b1",5
"GO:0031970","GO:0031970","organelle envelope lumen","5/152","16/1596",0.3125,3.28125,2.97456093955807,0.0134714020071766,0.0488589654887152,0.0325938084698382,"Ciapin1/Rexo2/Park7/Ak2/Ccs",5
"GO:0005929","GO:0005929","cilium","11/152","56/1596",0.196428571428571,2.0625,2.6253132645157,0.0137660748526649,0.0491934733705525,0.0328169586270959,"Cep170/Cct8/Kif5b/Dync1i2/Ak2/Cltb/Klc1/Lztfl1/Pafah1b1/Pfkm/Prkar2a",11
"GO:0005905","GO:0005905","clathrin-coated pit","4/152","11/1596",0.363636363636364,3.81818181818182,3.04207039086736,0.0153223751034851,0.0539614079731431,0.0359976470776003,"Dnm1l/Cltc/Cltb/Fnbp1",4
"GO:0005884","GO:0005884","actin filament","5/152","17/1596",0.294117647058824,3.08823529411765,2.80757501179046,0.0176488516187912,0.0604038161037501,0.0402953765647715,"Avil/Lcp1/Coro1a/Mical1/Pls3",5
"GO:0030665","GO:0030665","clathrin-coated vesicle membrane","5/152","17/1596",0.294117647058824,3.08823529411765,2.80757501179046,0.0176488516187912,0.0604038161037501,0.0402953765647715,"Atp6v1a/Cltc/Atp6v1b2/Atp6v1h/Cltb",5
"GO:0005902","GO:0005902","microvillus","4/152","12/1596",0.333333333333333,3.5,2.81949665782898,0.0213105145661983,0.0701785478421199,0.0468160986254558,"Atp6v1a/Atp6v1b2/Cd44/Nedd4",4
"GO:0031312","GO:0031312","extrinsic component of organelle membrane","4/152","12/1596",0.333333333333333,3.5,2.81949665782898,0.0213105145661983,0.0701785478421199,0.0468160986254558,"Atp6v1a/Cltc/Atp6v1b2/Atp6v1h",4
"GO:0030662","GO:0030662","coated vesicle membrane","6/152","24/1596",0.25,2.625,2.60166429256376,0.0213712450218801,0.0701785478421199,0.0468160986254558,"Atp6v1a/Cltc/Atp6v1b2/Atp6v1h/Cltb/Sec23ip",6
"GO:0031090","GO:0031090","organelle membrane","33/152","249/1596",0.132530120481928,1.39156626506024,2.18142198286384,0.0224856033207622,0.0724407240861275,0.0483251960548566,"Atp6v1a/Dync1li1/Dnm1l/Tigar/Scfd1/Arhgap1/Kif5b/Chmp4b/Rheb/Uba1/Hk1/Clic1/Tom1/Cltc/Ak2/Arfgef1/Arfip2/Atp6v1b2/Atp6v1h/Cltb/Coro1a/Gorasp2/Hgs/Huwe1/Mical1/Pafah1b1/Phf24/Pitpnm1/Ppp1cc/Sec23ip/Stam/Stat3/Tmem79",33
"GO:0070161","GO:0070161","anchoring junction","11/152","60/1596",0.183333333333333,1.925,2.3688648901106,0.0226563581503938,0.0724407240861275,0.0483251960548566,"Ncam1/Avil/Ppp3ca/Prune1/Ptpn12/Mapk3/Rexo2/Uba1/Lcp1/Coro1a/Gab1",11
"GO:0097060","GO:0097060","synaptic membrane","8/152","38/1596",0.210526315789474,2.21052631578947,2.44963200618174,0.0230769742527985,0.0728273343302601,0.0485831036901021,"Ncam1/Palm/Dnm1l/Cltc/Cltb/Ctbp1/Gphn/L1cam",8
"GO:0005794","GO:0005794","Golgi apparatus","21/152","143/1596",0.146853146853147,1.54195804195804,2.20302495997768,0.0244540724857535,0.0761838412056168,0.0508222289177604,"Dnm1l/Scfd1/Birc6/Mapk3/Tcp1/Stmn2/Rheb/Cltc/Arf5/Arfgef1/Arfip2/Cd44/Cltb/Gorasp2/Huwe1/Nedd4/Pitpnm1/Prkg1/Sec23ip/Tbc1d22a/Tmem79",21
