"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005925","GO:0005925","focal adhesion","36/987","50/2306",0.72,1.68218844984802,4.21785319733978,2.31327623219807e-05,0.000142900773698687,8.1298502557725e-05,"Cttn/Lasp1/Zyx/Myh9/Tln1/Vcl/Dctn4/Avil/Git1/Mapk3/Lcp1/Map2k1/Plec/Rala/Cfl1/Lpp/Coro2b/Cpne3/Gsn/Msn/Capn2/Dag1/Actn4/Ezr/Bcar1/Evl/Itgb1/Mapk1/Mapre1/Nexn/Rdx/Rexo2/Sh3kbp1/Src/Vasp/Wasf1",36
"GO:0097060","GO:0097060","synaptic membrane","83/987","140/2306",0.592857142857143,1.38513533072804,4.06649081744064,3.81910204520784e-05,0.000232177156081683,0.000132089243668842,"Palm/Dbnl/Strn/Rtn4/Pacsin1/Dnm3/Dnajc6/Snap25/Syap1/Kcna1/Dlg2/Hspa8/Cadm3/Gpr158/Dnm1/Rph3a/Ap2b1/Septin3/Ctbp1/Gphn/Dbn1/Bsn/Gnao1/Cask/Magi2/Stxbp5/Kcnab2/Epn1/Stxbp1/Rala/Cfl1/Napa/Syt1/Hspb1/Eno1/Prrt2/Cntn1/Eno2/Ap2s1/Napb/Canx/Ppp1r9b/Nptn/Ncam2/Ctnna2/Dag1/Iqsec3/Stx1b/Vdac1/Bcan/Adam23/Nipsnap1/Fbxo2/Cltc/Clcn2/Apba1/Cacna1a/Cdh2/Cltb/Cnksr2/Cntnap2/Cntnap4/Crkl/Dlg4/Erc2/Gabrb3/Gnb5/Grip1/Grm7/Hcn1/Hip1/Hip1r/Itgb1/Mtmr2/Nectin1/Pten/Ptprz1/Rims2/Sema4d/Shank1/Src/Stx1a/Syne1",83
"GO:0043197","GO:0043197","dendritic spine","46/987","69/2306",0.666666666666667,1.55758189800743,4.06697836980128,4.2654975961981e-05,0.00025526337177248,0.000145223355660034,"Palm/Cttn/Strn/Map1b/Ppp3ca/Cnn3/Dnm3/Numb/Prkar2b/Capzb/Bcr/Sipa1l1/Hspa8/Ppp1ca/Rph3a/Dbn1/Synpo/Cfl1/Prrt2/Canx/Ppp1r9b/Camk2a/Homer1/Cdc42/Fbxo2/Clcn2/Apba1/Calb1/Cttnbp2/Dlg4/Dnajb1/Fxr1/Grip1/Hip1r/Itgb1/Mtmr2/Pten/Ptprz1/Rab8a/Rgs10/Rhoa/Septin11/Shank1/Sri/Strn4/Usp8",46
"GO:0001726","GO:0001726","ruffle","38/987","55/2306",0.690909090909091,1.61422123975315,3.98740244588799,6.13150275021342e-05,0.000351068804645849,0.000199728576505952,"Cttn/Myh9/Dbnl/Anxa2/Tln1/Pacsin1/Coro1c/Mtmr6/Twf1/Cdc37/Lcp1/Atp6v1b2/Mtss2/Cfl1/Gsn/Jcad/Myo5a/Ppp1r9b/Eef1a1/S100a6/Fscn1/Pdxp/Ezr/Actr3/Bcar1/Cd2ap/Hip1r/Itgb1/Mtm1/Nme1/Pacsin2/Ptprz1/Rdx/Rhoa/Sh3bgrl3/Snx5/Src/Them4",38
"GO:0030135","GO:0030135","coated vesicle","38/987","55/2306",0.690909090909091,1.61422123975315,3.98740244588799,6.13150275021342e-05,0.000351068804645849,0.000199728576505952,"Dbnl/Aak1/Pacsin1/Atp6v1a/Numb/Dnajc6/Ap3b2/Scamp1/Necap1/Sgip1/Dnm1/Syn1/Ap2b1/Ap2a1/Atp6v1b2/Synrg/Atp6v1h/Epn1/Vamp2/Rab3a/Copa/Atp6v1e1/Necap2/Atp6v0d1/Atp6v1c1/Ap2s1/Atp6v1f/Rab14/Cltc/Gad1/Arcn1/Atp6v1d/Cltb/Cpne6/Hip1/Hip1r/Rab8a/Tbc1d5",38
"GO:0060076","GO:0060076","excitatory synapse","23/987","29/2306",0.793103448275862,1.85298536142263,3.9978887533294,6.14141250947047e-05,0.000351068804645849,0.000199728576505952,"Pclo/Git1/Cadm3/Dbn1/Bsn/Gnao1/Pfn1/Stxbp1/Calb2/Syt1/Ywhah/Ctnna2/Homer1/Actr3/Cntnap2/Dlg4/Gnb5/Itgb1/Plxna4/Ppp3r1/Rab3gap1/Shank1/Slc17a7",23
"GO:0030125","GO:0030125","clathrin vesicle coat","11/987","11/2306",1,2.33637284701114,3.84241513194153,8.55309511451324e-05,0.000481740504243908,0.000274069766053288,"Necap1/Sgip1/Ap2b1/Ap2a1/Synrg/Epn1/Necap2/Ap2s1/Cltc/Cltb/Tbc1d5",11
"GO:0005905","GO:0005905","clathrin-coated pit","17/987","20/2306",0.85,1.98591691995947,3.82991246587149,0.000123777000360434,0.000687052045478932,0.000390874737980319,"Cttn/Eps15l1/Aak1/Reps1/Numb/Necap1/Sgip1/Dnm1/Ap2b1/Ap2a1/Epn1/Ap2s1/Cltc/Cltb/Fchsd2/Hip1r/Tbc1d5",17
"GO:0030118","GO:0030118","clathrin coat","13/987","14/2306",0.928571428571429,2.16948907222463,3.79598530663273,0.000131067144393999,0.000717124518612882,0.000407983441948238,"Eps15l1/Aak1/Necap1/Sgip1/Ap2b1/Ap2a1/Synrg/Epn1/Necap2/Ap2s1/Cltc/Cltb/Tbc1d5",13
"GO:0001725","GO:0001725","stress fiber","26/987","35/2306",0.742857142857143,1.73559125777971,3.79257045668254,0.000143096088614522,0.000753894113011367,0.00042890224376351,"Zyx/Myh9/Anxa2/Vcl/Dctn4/Nebl/Septin5/Luzp1/Pdlim5/Septin9/Lcp1/Synpo/Lpp/Coro2b/Fscn1/Actn4/Ablim3/Coro1b/Evl/Limch1/Myh14/Pdlim1/Ppp1r12a/Ppp1r12c/Ptpn11/Septin11",26
"GO:0097517","GO:0097517","contractile actin filament bundle","26/987","35/2306",0.742857142857143,1.73559125777971,3.79257045668254,0.000143096088614522,0.000753894113011367,0.00042890224376351,"Zyx/Myh9/Anxa2/Vcl/Dctn4/Nebl/Septin5/Luzp1/Pdlim5/Septin9/Lcp1/Synpo/Lpp/Coro2b/Fscn1/Actn4/Ablim3/Coro1b/Evl/Limch1/Myh14/Pdlim1/Ppp1r12a/Ppp1r12c/Ptpn11/Septin11",26
"GO:1902495","GO:1902495","transmembrane transporter complex","63/987","104/2306",0.605769230769231,1.41530278232406,3.74838763374781,0.000143692611618354,0.000753894113011367,0.00042890224376351,"Cttn/Atp6v1a/Clic1/Slc9a1/Snap25/Kcna1/Atp1a1/Dlg2/Atp6v1b2/Stxbp5/Kcnab2/Atp6v1h/Atp5f1a/Vamp2/Kcnj10/Ndufs1/Atp6v1e1/Ndufa12/Ndufa9/Atp6v0d1/Ndufa10/Atp6v1c1/Uqcrfs1/Atp1b1/Ptpa/Cyc1/Atp6v1f/Ndufa7/Ndufv2/Cox4i1/Ndufb3/Atp5po/Cox6c/Ndufs3/Atp5f1b/Uqcrc2/Mcu/Atp5pf/Atp1b2/Hcn2/Ndufa4/Ndufa2/Atp5me/Clcn2/Ndufs6/Ndufs5/Atp5f1d/Atp5f1e/Atp6v1d/Cacna1a/Cacna1b/Clic4/Cntnap2/Cox6b1/Dlg4/Gabrb3/Hcn1/Hcn3/Hspa2/Kcnab1/Ndufv3/Slc17a7/Stx1a",63
"GO:0019898","GO:0019898","extrinsic component of membrane","43/987","66/2306",0.651515151515151,1.52218230941635,3.7225604306914,0.000171472332133314,0.000887485178473776,0.00050490430656609,"Atp6v1a/Snap29/Amph/Dnajc6/Snap25/Bin1/Cadps/Rph3a/Syn2/Syn1/Ap2b1/Ctbp1/Gphn/Bsn/Gnao1/Atp6v1b2/Magi2/Stxbp5/Atp6v1h/Stxbp1/Atp6v1e1/Gnai2/Atp6v1c1/Ap2s1/Syn3/Ppp1r9b/Gnaz/Atp6v1f/Gnb1/Ctnna2/Gnaq/Fbxo2/Cltc/Gnai3/Atp6v1d/Cdh2/Cnksr2/Coq6/Crkl/Gnb5/Gng2/Nrbf2/Tprg1l",43
"GO:0030055","GO:0030055","cell-substrate junction","37/987","55/2306",0.672727272727273,1.57174173344386,3.71163391755467,0.000184357144742924,0.00094145048582053,0.000535606020516284,"Cttn/Lasp1/Zyx/Myh9/Tln1/Vcl/Dctn4/Avil/Git1/Mapk3/Lcp1/Map2k1/Plec/Rala/Cfl1/Lpp/Coro2b/Cpne3/Gsn/Msn/Capn2/Dag1/Actn4/Ezr/Actr3/Bcar1/Evl/Itgb1/Mapk1/Mapre1/Nexn/Rdx/Rexo2/Sh3kbp1/Src/Vasp/Wasf1",37
"GO:0098803","GO:0098803","respiratory chain complex","28/987","39/2306",0.717948717948718,1.67739589016185,3.68995223376811,0.0002114230958416,0.00106546112772806,0.000606157629351955,"Sdha/Atp5f1a/Ndufs1/Ndufa12/Ndufa9/Ndufa10/Sdhb/Uqcrfs1/Cyc1/Ndufa7/Ndufv2/Cox4i1/Ndufb3/Atp5po/Cox6c/Ndufs3/Atp5f1b/Uqcrc2/Atp5pf/Ndufa4/Ndufa2/Atp5me/Ndufs6/Ndufs5/Atp5f1d/Atp5f1e/Cox6b1/Ndufv3",28
"GO:0005770","GO:0005770","late endosome","34/987","50/2306",0.68,1.58873353596758,3.64003762833452,0.00024609488535721,0.00122408235184171,0.00069639974393633,"Anxa2/Dync1li2/Chmp2b/Dync1li1/Mapk3/Hspa8/Map2k1/Magi2/Chmp4b/Myo5a/Vps35/Map1lc3a/Rap1a/Rab14/Tpt1/Ankrd13d/Cd2ap/Chmp1a/Chmp2a/Chmp5/Mapk1/Micall1/Mtm1/Nedd4l/Osbpl1a/Rhob/Snf8/Src/Vps26b/Vps37c/Vps4a/Vta1/Washc1/Wdr91",34
"GO:0031312","GO:0031312","extrinsic component of organelle membrane","19/987","24/2306",0.791666666666667,1.84962850388382,3.6186661523956,0.000295048752077172,0.00144876502622509,0.000824225258839064,"Atp6v1a/Snap29/Amph/Bin1/Cadps/Rph3a/Syn2/Syn1/Atp6v1b2/Stxbp5/Atp6v1h/Atp6v1e1/Atp6v1c1/Syn3/Atp6v1f/Cltc/Atp6v1d/Coq6/Tprg1l",19
"GO:0032432","GO:0032432","actin filament bundle","27/987","38/2306",0.710526315789474,1.66005439129739,3.54831070403343,0.000363151345879116,0.00174536053876148,0.000992963120856467,"Zyx/Myh9/Anxa2/Vcl/Dctn4/Nebl/Septin5/Luzp1/Pdlim5/Septin9/Lcp1/Synpo/Cfl1/Lpp/Coro2b/Fscn1/Actn4/Ablim3/Coro1b/Evl/Limch1/Myh14/Pdlim1/Ppp1r12a/Ppp1r12c/Ptpn11/Septin11",27
"GO:0032587","GO:0032587","ruffle membrane","23/987","31/2306",0.741935483870968,1.7334379187502,3.55570030575508,0.000364566169976287,0.00174536053876148,0.000992963120856467,"Tln1/Pacsin1/Coro1c/Mtmr6/Twf1/Cdc37/Lcp1/Mtss2/Cfl1/Jcad/Ppp1r9b/Eef1a1/Pdxp/Ezr/Hip1r/Itgb1/Nme1/Pacsin2/Ptprz1/Rhoa/Sh3bgrl3/Src/Them4",23
"GO:0098858","GO:0098858","actin-based cell projection","44/987","70/2306",0.628571428571429,1.46857721812129,3.44322920681457,0.000477585530084604,0.00225821306200498,0.00128473300490595,"Palm/Atp6v1a/Snap25/Twf1/Rufy3/Lcp1/Coro1a/Dbn1/Ap2a1/Atp6v1b2/Pafah1b1/Calb2/Cfl1/Kcnj10/Atp6v1e1/Twf2/Msn/Shtn1/Pvalb/Tubb3/Myo5a/Ppp1r9b/Dync1h1/Gap43/Cnp/Dag1/Slc7a5/Fscn1/Cdc42/Akr1b1/Ezr/Calb1/Cbr1/Cdk5/Clic4/Fchsd2/Fgd4/Itgb1/Mtm1/Ptprz1/Rdx/Src/Vasp/Washc1",44
"GO:0005741","GO:0005741","mitochondrial outer membrane","21/987","28/2306",0.75,1.75227963525836,3.46380236608124,0.000520767080579916,0.00243236331539156,0.0013838098290121,"Pebp1/Rab11fip5/Spart/Plec/Vat1/Mtch1/Slc25a4/Hk1/Hadhb/Cnp/Snca/Aifm1/Vdac1/Maoa/Miga2/Mtfr1l/Nme1/Rps6kb1/Sh3glb1/Tomm34/Wasf1",21
"GO:0008076","GO:0008076","voltage-gated potassium channel complex","13/987","15/2306",0.866666666666667,2.02485646740966,3.44403672984241,0.000596422334160963,0.00275216571064637,0.00156575045239467,"Cttn/Snap25/Kcna1/Dlg2/Kcnab2/Vamp2/Hcn2/Cntnap2/Dlg4/Hcn1/Hcn3/Kcnab1/Stx1a",13
"GO:1990351","GO:1990351","transporter complex","64/987","110/2306",0.581818181818182,1.35934420189739,3.34012299941913,0.000634708397974767,0.00289396805267066,0.00164642403985936,"Cttn/Atp6v1a/Clic1/Slc9a1/Snap25/Kcna1/Atp1a1/Dlg2/Atp6v1b2/Stxbp5/Kcnab2/Atp6v1h/Atp5f1a/Vamp2/Kcnj10/Ndufs1/Atp6v1e1/Ndufa12/Ndufa9/Atp6v0d1/Ndufa10/Atp6v1c1/Uqcrfs1/Atp1b1/Ptpa/Cyc1/Atp6v1f/Ndufa7/Ndufv2/Cox4i1/Ndufb3/Atp5po/Cox6c/Ndufs3/Atp5f1b/Uqcrc2/Mcu/Atp5pf/Atp1b2/Hcn2/Ndufa4/Ndufa2/Atp5me/Clcn2/Ndufs6/Ndufs5/Atp5f1d/Atp5f1e/Atp6v1d/Cacna1a/Cacna1b/Chp1/Clic4/Cntnap2/Cox6b1/Dlg4/Gabrb3/Hcn1/Hcn3/Hspa2/Kcnab1/Ndufv3/Slc17a7/Stx1a",64
"GO:0030672","GO:0030672","synaptic vesicle membrane","42/987","67/2306",0.626865671641791,1.46459193394729,3.33774891556719,0.000697331188715431,0.00310555634044198,0.0017667999518249,"Atp6v1a/Snap29/Amph/Phf24/Anxa5/Scamp1/Bin1/Rab3c/Dlg2/Rph3a/Syn2/Syn1/Rab11b/Atp6v1b2/Sv2c/Atp6v1h/Vamp2/Syt1/Rab3a/Prrt2/Atp6v1e1/Atp6v0d1/Sv2a/Atp6v1c1/Syn3/Vamp1/Atp6v1f/Slc32a1/Snca/Rab10/Rab14/Cltc/Rab2a/Atp6v1d/Cltb/Slc17a7/Stx12/Stx1a/Sv2b/Syt12/Tprg1l/Wfs1",42
"GO:0099501","GO:0099501","exocytic vesicle membrane","42/987","67/2306",0.626865671641791,1.46459193394729,3.33774891556719,0.000697331188715431,0.00310555634044198,0.0017667999518249,"Atp6v1a/Snap29/Amph/Phf24/Anxa5/Scamp1/Bin1/Rab3c/Dlg2/Rph3a/Syn2/Syn1/Rab11b/Atp6v1b2/Sv2c/Atp6v1h/Vamp2/Syt1/Rab3a/Prrt2/Atp6v1e1/Atp6v0d1/Sv2a/Atp6v1c1/Syn3/Vamp1/Atp6v1f/Slc32a1/Snca/Rab10/Rab14/Cltc/Rab2a/Atp6v1d/Cltb/Slc17a7/Stx12/Stx1a/Sv2b/Syt12/Tprg1l/Wfs1",42
"GO:0098850","GO:0098850","extrinsic component of synaptic vesicle membrane","16/987","20/2306",0.8,1.86909827760892,3.37611644561151,0.000753265975223227,0.00331610193690225,0.0018865826602687,"Atp6v1a/Snap29/Amph/Bin1/Rph3a/Syn2/Syn1/Atp6v1b2/Atp6v1h/Atp6v1e1/Atp6v1c1/Syn3/Atp6v1f/Cltc/Atp6v1d/Tprg1l",16
"GO:0010008","GO:0010008","endosome membrane","46/987","75/2306",0.613333333333333,1.43297534616684,3.29697503084558,0.000786298626577522,0.00342218606794535,0.00194693559451611,"Anxa2/Chmp2b/Washc2/Dync1li1/Ehd3/Wdr44/Rab11fip5/Coro1c/Numb/Scamp1/Praf2/Ncdn/Rab11b/Chmp4b/Rab21/Uba1/Llgl1/Ndrg1/Vps35/Rab10/Rab14/Cc2d1a/Cc2d1b/Chmp1a/Chmp2a/Chmp5/Eea1/Micall1/Mtmr2/Pacsin2/Rab8a/Rhob/Snf8/Snx2/Snx4/Snx5/Snx6/Stam2/Stx12/Tbc1d5/Usp8/Vps37c/Vps4a/Vta1/Washc1/Wdr91",46
"GO:0005819","GO:0005819","spindle","49/987","81/2306",0.604938271604938,1.41336135189563,3.27551063692639,0.000834633976196846,0.00359173947059991,0.0020433971977853,"Map4/Cttn/Myh9/Cep170/Chmp2b/Dctn4/Dync1li1/Dctn1/Nudc/Nsfl1c/Git1/Luzp1/Katnal1/Kif2a/Crmp1/Mapre3/Slc25a5/Sncg/Pafah1b1/Chmp4b/Septin6/Arl3/Tubb5/Rps6ka1/Hspb1/Sirt2/Tppp/Tubb3/Nup85/Tubb4b/Acot13/Tubb4a/Cdc42/Cltc/Tpt1/Chmp1a/Chmp2a/Chmp5/Csnk1d/Epb41/Fry/Hspa2/Mapk1/Mapre1/Ppp2ca/Specc1l/Ttll12/Vps4a/Yeats2",49
"GO:0034703","GO:0034703","cation channel complex","25/987","36/2306",0.694444444444444,1.62248114375774,3.25563842392079,0.00103927405911053,0.00442268849599259,0.00251613719574129,"Cttn/Snap25/Kcna1/Dlg2/Kcnab2/Atp5f1a/Vamp2/Ptpa/Atp5po/Atp5f1b/Mcu/Atp5pf/Hcn2/Atp5me/Atp5f1d/Atp5f1e/Cacna1a/Cacna1b/Cntnap2/Dlg4/Hcn1/Hcn3/Hspa2/Kcnab1/Stx1a",25
"GO:0042734","GO:0042734","presynaptic membrane","43/987","70/2306",0.614285714285714,1.43520046316399,3.19796799254033,0.00111192094123662,0.00467984308234752,0.00266243649318658,"Dnajc6/Snap25/Syap1/Kcna1/Cadm3/Gpr158/Dnm1/Ap2b1/Septin3/Ctbp1/Gnao1/Cask/Stxbp5/Epn1/Stxbp1/Napa/Syt1/Prrt2/Cntn1/Ap2s1/Napb/Canx/Nptn/Ctnna2/Stx1b/Vdac1/Adam23/Cltc/Apba1/Cacna1a/Cdh2/Cltb/Cntnap2/Cntnap4/Erc2/Gnb5/Grip1/Grm7/Hcn1/Hip1/Nectin1/Rims2/Stx1a",43
"GO:0030133","GO:0030133","transport vesicle","69/987","122/2306",0.565573770491803,1.32139120035876,3.15470840902164,0.00116893844635705,0.00486634157559509,0.00276853842558248,"Pebp1/Atp6v1a/Snap29/Amph/Map6/Septin4/Rab11fip5/Dpysl3/Septin5/Snap25/Phf24/Park7/Anxa5/Scamp1/Bin1/Rab3c/Dlg2/Hspa8/Dnm1/Rph3a/Syn2/Syn1/Rab11b/Bsn/Ap2a1/Atp6v1b2/Synrg/Sv2c/Stxbp5/Atp6v1h/Septin6/Vamp2/Syt1/Rab3a/Prrt2/Atp6v1e1/Atp6v0d1/Sv2a/Atp6v1c1/Syn3/Myo5a/Vamp1/Atp6v1f/Slc32a1/Snca/Rab10/Vdac1/Lgi3/Rab14/Cltc/Rab2a/Atp6v1d/Chp1/Cltb/Cops4/Cops5/Cttnbp2/Dlg4/Mtmr2/Rab8a/Rogdi/Sh3glb1/Slc17a7/Stx12/Stx1a/Sv2b/Syt12/Tprg1l/Wfs1",69
"GO:0099738","GO:0099738","cell cortex region","12/987","14/2306",0.857142857142857,2.00260529743812,3.25430572017883,0.00122500980587696,0.00504493285646102,0.00287014182022105,"Pclo/Dctn1/Ctbp1/Bsn/Stxbp1/Ctnna2/Cltb/Erc2/Osbpl2/Ppfia3/Rimbp2/Rims2",12
"GO:0098831","GO:0098831","presynaptic active zone cytoplasmic component","10/987","11/2306",0.909090909090909,2.12397531546468,3.23171768247863,0.00135571372511108,0.00552381230550577,0.00314258388687562,"Pclo/Ctbp1/Bsn/Stxbp1/Ctnna2/Erc2/Osbpl2/Ppfia3/Rimbp2/Rims2",10
"GO:0031201","GO:0031201","SNARE complex","15/987","19/2306",0.789473684210526,1.84450487921933,3.19681514987887,0.0014345647422558,0.00578356101351548,0.00329035902101884,"Snap29/Snap25/Syn2/Cplx1/Snap47/Stxbp5/Napa/Vamp2/Cplx2/Napb/Vamp1/Stx1b/Snx4/Stx12/Stx1a",15
"GO:0031253","GO:0031253","cell projection membrane","51/987","87/2306",0.586206896551724,1.36959787583412,3.03935959139669,0.00179354352647494,0.00715549136083233,0.00407087181995958,"Palm/Dmtn/Tln1/Epb41l3/Sptbn1/Pacsin1/Snap29/Ehd3/Coro1c/Mtmr6/Twf1/Cdc37/Lcp1/Cask/Hsp90ab1/Hsp90aa1/Mtss2/Cfl1/Jcad/Msn/Ppp1r9b/Gap43/Gnb1/Slc7a5/Eef1a1/Atp1b2/Hcn2/Fscn1/Cdc42/Thy1/Clcn2/Pdxp/Ezr/Arpc1a/Bbs4/Cltb/Cntnap2/Hcn1/Hip1r/Itgb1/Mapre1/Nme1/Pacsin2/Pex19/Ptprz1/Rab8a/Rhoa/Sh3bgrl3/Src/Them4/Vasp",51
"GO:0032153","GO:0032153","cell division site","16/987","21/2306",0.761904761904762,1.78009359772278,3.10588164541482,0.00191201033490067,0.00726193694638124,0.00413143039137259,"Myh9/Septin4/Septin5/Septin9/Septin3/Septin6/Rala/Rab21/Pdxp/Fsd1/Rdx/Rhoa/Rhob/Septin11/Stambp/Zfyve19",16
"GO:0005884","GO:0005884","actin filament","25/987","37/2306",0.675675675675676,1.57863030203456,3.06871411404533,0.00191780303354823,0.00726193694638124,0.00413143039137259,"Cttn/Dmtn/Myh9/Dbnl/Vcl/Dpysl3/Avil/Luzp1/Pdlim5/Twf1/Lcp1/Coro1a/Dbn1/Tmod1/Twf2/Myo5a/Ezr/Actr3/Arpc3/Cd2ap/Coro1b/Pdlim1/Specc1l/Src/Tsc1",25
"GO:0008287","GO:0008287","protein serine/threonine phosphatase complex","13/987","16/2306",0.8125,1.89830293819656,3.11843512659392,0.00193398842958456,0.00726193694638124,0.00413143039137259,"Nck1/Ppp3ca/Ppp1ca/Ppp3cb/Ptpa/Ppp1cb/Ppp1r12a/Ppp2ca/Ppp2r2a/Ppp3cc/Ppp3r1/Ppp4r4/Shoc2",13
"GO:0034705","GO:0034705","potassium channel complex","13/987","16/2306",0.8125,1.89830293819656,3.11843512659392,0.00193398842958456,0.00726193694638124,0.00413143039137259,"Cttn/Snap25/Kcna1/Dlg2/Kcnab2/Vamp2/Hcn2/Cntnap2/Dlg4/Hcn1/Hcn3/Kcnab1/Stx1a",13
"GO:0101031","GO:0101031","protein folding chaperone complex","13/987","16/2306",0.8125,1.89830293819656,3.11843512659392,0.00193398842958456,0.00726193694638124,0.00413143039137259,"Bag3/Cct8/Stip1/Cdc37/Hspa8/Tcp1/Hsp90ab1/Cct5/Cct2/Ruvbl1/Bag2/Stub1/Tsc1",13
"GO:1903293","GO:1903293","phosphatase complex","13/987","16/2306",0.8125,1.89830293819656,3.11843512659392,0.00193398842958456,0.00726193694638124,0.00413143039137259,"Nck1/Ppp3ca/Ppp1ca/Ppp3cb/Ptpa/Ppp1cb/Ppp1r12a/Ppp2ca/Ppp2r2a/Ppp3cc/Ppp3r1/Ppp4r4/Shoc2",13
"GO:0030016","GO:0030016","myofibril","39/987","64/2306",0.609375,1.42372720364742,2.97324141289531,0.00233006484534798,0.00866422170648814,0.00492921229419553,"Synm/Bag3/Sptbn1/Vcl/Dctn4/Ppp3ca/Nebl/Tmod2/Pdlim5/Anxa5/Twf1/Capzb/Bin1/Glrx3/Tmod1/Csrp1/Plec/Synpo/Hspb1/Ak1/Twf2/Ppp3cb/Homer1/Dag1/Ttn/Actn4/Pygm/Cab39/Cfl2/Fxr1/Mtm1/Nexn/Pdlim1/Ppp1r12a/Psma6/Sri/Stk11/Stub1/Syne1",39
"GO:0010494","GO:0010494","cytoplasmic stress granule","17/987","23/2306",0.739130434782609,1.72688427822563,3.03003664807778,0.00240073484295666,0.00884116773896538,0.0050298796810934,"Atxn2l/Csde1/Ubap2l/Vcp/Ddx1/Pabpc1/Tardbp/Ddx3x/Elavl1/Caprin1/Dhx36/Eif2s1/Eif4e/Fxr1/G3bp1/G3bp2/Mcrip1",17
"GO:0002102","GO:0002102","podosome","11/987","13/2306",0.846153846153846,1.97693087054789,3.05495716751724,0.00249028130924907,0.00898549554046348,0.00511199004225901,"Cttn/Dbnl/Vcl/Lcp1/Plec/Wdr1/Gsn/Fscn1/Actr3/Cd2ap/Src",11
"GO:0005769","GO:0005769","early endosome","44/987","74/2306",0.594594594594595,1.38919466579041,2.94311537473311,0.00249291822197867,0.00898549554046348,0.00511199004225901,"Dbnl/Anxa2/Washc2/Ehd3/Rab11fip5/Ap3s1/Numb/Flot1/Mapk3/Ap3b2/Fkbp15/Coro1a/Map2k1/Rab21/Serpinb1a/Llgl1/Atp6v0d1/Myo5a/Vps35/Rap1a/Rab14/Chmp1a/Cntnap2/Eea1/Mapk1/Mtmr2/Nme1/Pacsin2/Prdx3/Rabep1/Rhob/Sh3glb1/Snx2/Snx4/Snx5/Snx6/Stam2/Stambp/Stx12/Usp8/Vps26b/Vps4a/Washc1/Wdr91",44
"GO:0030658","GO:0030658","transport vesicle membrane","45/987","76/2306",0.592105263157895,1.38337865941449,2.93936786890924,0.00251030815360207,0.00898549554046348,0.00511199004225901,"Atp6v1a/Snap29/Amph/Map6/Rab11fip5/Phf24/Anxa5/Scamp1/Bin1/Rab3c/Dlg2/Rph3a/Syn2/Syn1/Rab11b/Atp6v1b2/Synrg/Sv2c/Atp6v1h/Vamp2/Syt1/Rab3a/Prrt2/Atp6v1e1/Atp6v0d1/Sv2a/Atp6v1c1/Syn3/Vamp1/Atp6v1f/Slc32a1/Snca/Rab10/Rab14/Cltc/Rab2a/Atp6v1d/Cltb/Slc17a7/Stx12/Stx1a/Sv2b/Syt12/Tprg1l/Wfs1",45
"GO:0009898","GO:0009898","cytoplasmic side of plasma membrane","30/987","47/2306",0.638297872340426,1.49130181724116,2.94313936456465,0.00271190152975039,0.00961720635087407,0.00547138027932096,"Myh9/Ppp3ca/G6pdx/Syap1/Ap2b1/Gphn/Gnao1/Ap2a1/Kcnab2/Chmp4b/Rab21/Mtss2/Msn/Gnai2/Ap2s1/Ppp1r9b/Gnaz/Gnb1/S100a6/Gnaq/Gnai3/Epb41/Gnb5/Gng2/Kcnab1/Osbpl2/Pten/Rhoa/Snx5/Stac2",30
"GO:0099522","GO:0099522","cytosolic region","23/987","34/2306",0.676470588235294,1.5804875141546,2.94917009371395,0.00284467852506243,0.00999552178989827,0.00568660989558594,"Kif5b/Usp14/Hspa8/Dbn1/Stxbp5/Stxbp1/Syt1/Sncb/Fabp5/Gdi1/Camk2a/Homer1/Dag1/Gnaq/Calb1/Eif4e/Kif5c/Ncs1/Pin1/Plcb3/Ppp3cc/Pten/Rabep1",23
