"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0120025","GO:0120025","plasma membrane bounded cell projection","14/52","93/775",0.150537634408602,2.24358974358974,3.42633183983679,0.0018082097983764,0.0866682708020632,0.072253968921299,"Palm/Pygb/Pcmt1/Rheb/Park7/Ppp1r2/Capzb/Ckb/Ak2/Atp6v1b2/Cltb/Impa1/Pafah1b1/Stmn1",14
"GO:0045202","GO:0045202","synapse","11/52","63/775",0.174603174603175,2.60225885225885,3.5560344618027,0.00180889787500548,0.0866682708020632,0.072253968921299,"Palm/Usp5/Lasp1/Arhgdia/Rheb/Park7/Ppp1r2/Capzb/Atp6v1b2/Cltb/Pafah1b1",11
"GO:0030054","GO:0030054","cell junction","13/52","84/775",0.154761904761905,2.30654761904762,3.39882548262822,0.00211007527537062,0.0866682708020632,0.072253968921299,"Palm/Usp5/Lasp1/Arhgdia/Rexo2/Rheb/Park7/Ppp1r2/Uba1/Capzb/Atp6v1b2/Cltb/Pafah1b1",13
"GO:0042995","GO:0042995","cell projection","14/52","97/775",0.144329896907216,2.15107057890563,3.24844843517885,0.00277338466566602,0.0866682708020632,0.072253968921299,"Palm/Pygb/Pcmt1/Rheb/Park7/Ppp1r2/Capzb/Ckb/Ak2/Atp6v1b2/Cltb/Impa1/Pafah1b1/Stmn1",14
"GO:0036477","GO:0036477","somatodendritic compartment","9/52","50/775",0.18,2.68269230769231,3.29703617153754,0.00404674585483693,0.0879552392905926,0.0733268942296309,"Palm/Pcmt1/Rheb/Ppp1r2/Capzb/Ckb/Impa1/Kng1/Pafah1b1",9
"GO:0005938","GO:0005938","cell cortex","6/52","25/775",0.24,3.57692307692308,3.51029674115735,0.00449746762051228,0.0879552392905926,0.0733268942296309,"Lasp1/Tbcb/Capzb/Capza2/Cltb/Pafah1b1",6
"GO:0043005","GO:0043005","neuron projection","10/52","61/775",0.163934426229508,2.44325346784363,3.14746873523349,0.00492549340027319,0.0879552392905926,0.0733268942296309,"Palm/Pygb/Rheb/Park7/Ppp1r2/Capzb/Ckb/Impa1/Pafah1b1/Stmn1",10
